Sample	pH	Temperature	Salinity	Turbidity	DO	TP	SiO3	NH3	NO2	NO3	Allphyto	EukPhyto	Cyano	HP	Network_complexity	ProkRich	ProtistRich	BenRich	FishRich	Mixotroph	Decomposer	Hard.Coral	Primary.producer	The.primary.consumers.Herbivorous.fish.detritivore	The.secondary.consumer.groups..predator	The.tertiary.consumer	Unknown	Consumer	PC_sum_Phy_noTem	PC_sum_Nutrient	Both	EukPhyto_Normed	Cyano_Normed	HP_Normed	Both_Normed	PC_sum_Nutrient_Normed	PC_sum_Phy_noTem_Normed	Consumer_Normed	The.tertiary.consumer_Normed	The.secondary.consumer.groups..predator_Normed	The.primary.consumers.Herbivorous.fish.detritivore_Normed	Primary.producer_Normed	Hard.Coral_Normed	Decomposer_Normed	Mixotroph_Normed	FishRich_Normed	BenRich_Normed	ProtistRich_Normed	ProkRich_Normed	Network_complexity_Normed	Allphyto_Normed	pH_Normed	Tem_Normed	Salinity_Normed	Turbidity_Normed	DO_Normed	TP_Normed	SiO3_Normed	NO3_Normed
HKSW3May	8.1025	24.049	33.7625	2.105	6.633	0.009	0.093	0.038	0	0.1	119097.4216	30092.17877	88601.07434	1522528.847	0.265060725	180	258	261	43	1416.867617	2809.559787	6016	12594.39066	15634.1558	35076	2	4346.86072	50712.1558	-0.727896988	-0.022880769	7432.867617	173.470973854418	1.29227570553001	0.711724304934519	-1.24005981471525	0.141024652243503	1.34047902333457	0.378966418905139	1.44363547517881	0.492179679203654	125.036617836536	0.260610977462312	-1.14469276727469	-1.47509532970887	-0.188522231522946	0.0767270948635274	0.15456708688643	2.41161970596323	-0.587465070493551	-0.380273761971662	1.4088534561425	2.84648906549806	-0.224420775345142	0.906850271567411	-0.236449212975649	-1.24005981471525	0.0948683298050514	0.304959013639538	0.316227766016838
HKSW3Nov	8.37	24.471	33.06966667	3.846666667	7.163333333	0	0.089	0.002	0	0.097	145822.7053	30078.74396	115569.5652	992067.1291	0.260051238	224	227	251	37	12500.85125	3688.441674	21431	14966.39137	30837.59225	13386	0	5267.054987	44223.59225	0.477514537	-0.026779656	33931.85125	173.432246021321	1.72730919035482	-0.117401297314119	1.98874848016188	0.0468700199601139	1.73271334530556	-0.422352874960208	0	-1.319858577348	175.606355949892	0.409404291693752	0.838287670373488	-1.01856144722563	1.63141046440307	-0.270165826984251	-0.0622160041850549	2.35602585719312	0.426757720809579	-0.415152168297467	1.98874848016188	2.89309522829789	0.30941041897286	0.0234285756137183	0.409404291693752	-0.595660772184788	0	0.298328677803526	0.311448230047949
LTCC1Aug	8.28	27.115	29.556	3.5	7.185	0.005	0.158	0	0.038	0.278	25967.10165	18021.94368	7868.818681	1624514.496	0.46185051	241	210	302	76	615.4743129	9934.995985	24277	2749.271696	26059.13299	19215	376	838.9258312	45650.13299	0.572633141	0.136098662	24892.47431	134.245833007956	-0.260610977462312	0.773456376391502	0.623874085525354	1.29227570553001	1.75994719835568	-0.246179117912402	6.62273809227924	-0.843316720964548	161.428414444298	-1.01856144722563	1.14469276727469	0.711724304934519	-1.34827455335266	1.98463816502631	1.12817323651199	2.32221929473392	0.818616526540334	0.724130203112291	-0.384059187903602	2.87749891398763	1.05873688166707	-1.72730919035482	0.30941041897286	-0.567913863366517	0.0707106781186548	0.397492138287036	0.527257053058563
LTCC1Feb	7.95	18.3955	32.4525	0.85	8.7565	0.063	0.055	0.108	0.004	0.006	4113.078666	3841.825834	260.1812884	939897.9701	0.09945873	143	212	218	62	453.9402428	10331.05332	1726	590.6297317	22679.45269	37604	13	446.6297954	60296.45269	-2.06796597	-0.108559855	2179.940243	61.9824639232743	-2.59913891643794	-0.164726982029665	-2.1967629113336	-2.1967629113336	0.675880928862474	1.56260004704316	3.25957255626292	0.708893130002037	150.596987652476	-2.1967629113336	-1.98874848016188	1.47509532970887	-1.84237332595925	1.17522134738149	-0.719828071821318	2.32633586092875	-1.44033423590755	-1.79181481130926	-1.63141046440307	2.81957443597434	-1.29227570553001	-0.567913863366517	-1.19102222561148	0.773456376391502	0.250998007960223	0.234520787991171	0.0774596669241483
LTCC1May	8.072	24.057	32.85425	3.395	7.80725	0	0.044	0.043	0.107	0.117	33899.12023	25764.22287	8012.316716	2200518.603	0.116022484	207	239	256	58	702.4239841	8381.284572	2246	5186.063757	14929.23082	34285	2	3998.554199	49216.23082	0.000811893	-0.031344373	2948.423984	160.5123760649	-0.236449212975649	1.72730919035482	-1.98874848016188	-0.0468700199601139	1.58921140601243	0.194223903953715	1.44363547517881	0.424556473754298	122.185231595312	-0.742236718422377	-1.72730919035482	0.188522231522946	-1.14469276727469	0.943959399482973	0.0451596108507842	2.37839790094814	0.0348989150788245	-1.62249466882763	-0.284925871484392	2.84112653713276	-0.188522231522946	-0.236449212975649	0.260610977462312	0.141024652243503	0	0.20976176963403	0.342052627529741
LTCC1Nov	8.19	24.1895	32.67016667	4.2	7.337166667	0	0.168	0.07	0.019	0.142	82819.25489	16595.38916	65990.48322	1077062.714	0.155537957	249	224	224	8	13359.27633	6156.531077	11175	5879.746384	51573.64365	950	0	0.815217391	52523.64365	0.73088244	0.040236123	24534.27633	128.823092495096	0.48712715423098	0.0468700199601139	0.540597492288002	0.623874085525354	1.80434570966874	0.602680058083051	0	-2.27974752559129	227.09831274142	-0.567913863366517	-0.711724304934519	-0.188522231522946	1.84237332595925	-1.94681494924851	-0.606870205513623	2.35024801833416	1.00302067041363	-1.24695082367981	0.48712715423098	2.86181760425084	0.0234285756137183	-0.334081901167024	0.652593012339078	-0.384059187903602	0	0.409878030638384	0.376828873628335
LTCC2Aug	8.19	25.152	32.10725	7.2525	4.18125	0.021	0.283	0	0.054	0.188	25658.47934	19462.90909	6076.859504	1491889.692	0.473597448	263	221	160	61	1103.180033	9244.027987	8921	2904.766145	36570.6769	11868	6	1670.434783	48444.6769	3.844066431	0.123364235	10024.18003	139.509530462976	-0.435015189800388	0.681860597176365	-0.9427781453451	1.1006981828734	2.52365755026311	0.0989391714255984	2.49177985264491	-1.44214304192395	191.234612191413	-0.979966199017402	-0.805448787936385	0.30941041897286	-0.595660772184788	1.11740586040686	-1.65955353182801	2.34439227368511	1.3257279221919	0.776704035501777	-0.409404291693752	2.86181760425084	0.681860597176365	-0.979966199017402	1.54852757862021	-2.1967629113336	0.144913767461894	0.531977443130815	0.433589667773576
LTCC2Feb	8.13	18.413	32.482	1.37	8.814	0.044	0.072	0.083	0.022	0.015	4027.002762	3696.339779	318.8535912	984205.8727	0.081945966	164	250	211	64	503.0532213	10252.71441	2850	550.7706597	16562.12532	32381	11	672.5297036	48954.12532	-1.705591135	-0.094587877	3353.053221	60.7975310271725	-2.1967629113336	-0.141024652243503	-1.72730919035482	-1.40885345614249	0.905091081052067	0.161854614116333	3.09310219505083	0.262161995757221	128.693921068557	-2.59913891643794	-1.63141046440307	1.19102222561148	-1.63141046440307	1.29085232133075	-0.847892400718962	2.39794000867204	-0.956273358240143	-1.97917158438905	-1.72730919035482	2.85131548587665	-1.24005981471525	-0.51367871534788	-0.711724304934519	0.906850271567411	0.20976176963403	0.268328157299975	0.122474487139159
LTCC2May	8.2	24.19	32.31933333	2.096666667	9.022	0	0.002	0.019	0.052	0.115	24252.59939	19918.04281	4259.021407	1914049.591	0.149023801	177	248	303	34	722.8740918	6565.4198	4735	8194.944632	25542.1202	24209	36	407.3048342	49787.1202	-1.211947808	-0.050825861	5457.874092	141.131296352014	-0.540597492288002	1.24005981471525	-1.54852757862021	-0.212424721425842	1.14578933142179	0.264727131876454	4.27685896445821	-0.428024644143118	159.819023273201	-0.260610977462312	-1.34827455335266	-0.117401297314119	-1.1006981828734	-0.44361228790814	1.15361909233416	2.39445168082622	-0.656616624446037	-1.30625980952933	-0.460914688455103	2.86356421265527	0.0468700199601139	-0.711724304934519	-0.260610977462312	1.4088534561425	0	0.0447213595499958	0.339116499156263
LTCC2Nov	8.28	24.096	32.68133333	4.018333333	7.806166667	0	0.174	0.001	0.019	0.131	97203.73002	19104.61812	77754.88455	1042002.112	0.229393348	229	156	165	28	14399.80402	5183.532476	5240	8504.315897	29578.63613	19848	107	11	49533.63613	0.474473016	0.034707217	19639.80402	138.219456372828	0.805448787936385	-0.0234285756137183	-0.0234285756137183	0.595660772184788	1.73183544714849	0.233422564322591	5.36599785027488	-0.790997927654473	171.984406647812	-0.117401297314119	-1.24005981471525	-0.460914688455103	2.59913891643794	-0.790505209755918	-1.58944903675104	2.19312459835446	0.54201031073039	-0.637770993846502	0.838287670373488	2.87749891398763	-0.141024652243503	-0.284925871484392	0.48712715423098	0.117401297314119	0	0.417133072292284	0.361939221417077
LTCC3Aug	8.29	27.194	29.50383333	2.515	6.943	0.015	0.189	0	0.034	0.314	24801.78571	17478.86905	7277.678571	1637868.67	0.460237984	250	205	246	75	830.9081822	9083.564884	7917	3528.824404	36722.41518	12492	20	706.4673913	49234.41518	-0.079430442	0.175876208	8747.908182	132.207673945199	-0.358958455915338	0.906850271567411	-1.14469276727469	1.4088534561425	1.56376166918108	0.196469621114735	3.68950386898891	-1.39198097880518	191.630934820034	-0.872056473119411	-1.01856144722563	0.260610977462312	-0.979966199017402	1.92682267805168	-0.16755830127623	2.31175386105575	1.02607118839779	0.716816239666074	-0.435015189800388	2.87923600977759	1.1006981828734	-2.1967629113336	-0.0234285756137183	-1.01856144722563	0.122474487139159	0.434741302385683	0.560357029044876
LTCC3Feb	8.144	18.395	32.47	1.45	8.915	0.02	0.097	0.135	0.012	0.01	2352	1956	396	1081952.107	0.129719563	131	250	301	60	457.2245058	11241.2827	8596	826.4695991	13398.95119	39537	355	1188.93408	53290.95119	-1.672224142	-0.087482481	9053.224506	44.226688774992	-1.54852757862021	0.0703372513250739	-1.05873688166707	-0.979966199017402	0.923340055450862	0.697440374660417	6.56526695376284	0.875182492626514	115.753838770038	-1.98874848016188	-0.906850271567411	2.59913891643794	-1.72730919035482	1.05959037343223	1.1028081682951	2.39794000867204	-1.71694045171749	-1.48794893029301	-2.59913891643794	2.85376943707791	-1.34827455335266	-0.540597492288002	-0.652593012339078	1.24005981471525	0.14142135623731	0.311448230047949	0.1
LTCC3May	7.63	24.177	32.329	1.86	9.02	0	0.01	0.012	0.016	0.139	23204.9405	18055.82402	5081.283808	2788828.053	0.151145883	184	243	267	40	1374.945094	8735.127264	6004	9872.491387	17133.64657	28932	1	4066.128677	46066.64657	-1.385511675	-0.029719576	7378.945094	134.371961435413	-0.48712715423098	2.1967629113336	-1.29227570553001	-0.0234285756137183	1.06736560043876	-0.194740865787874	0.881373587019543	-0.030556501627791	130.895555959704	0.0468700199601139	-1.19102222561148	0.236449212975649	-0.212424721425842	-0.0967193660603617	0.288536106212761	2.38560627359831	-0.495262998556902	-1.2868308257194	-0.540597492288002	2.76224546338663	-0.0234285756137183	-0.681860597176365	-0.567913863366517	1.34827455335266	0	0.1	0.372827037646145
LTCC3Nov	8.28	24.11275	32.67608333	4.364166667	7.678666667	0	0.166	0.041	0.022	0.135	82363.36634	16502.9703	65708.91089	997241.1353	0.284749497	234	188	136	28	12462.87607	6321.641417	3917	16818.63669	20941.99403	24878	0	231.4226343	45819.99403	0.761239618	0.034223047	16379.87607	128.46388714343	0.460914688455103	-0.0703372513250739	-0.460914688455103	0.567913863366517	1.81273843066229	-0.225201758658822	0	-0.371982515002555	144.713489454162	0.540597492288002	-1.47509532970887	-0.141024652243503	1.54852757862021	-0.790505209755918	-1.96724186810356	2.27415784926368	0.6572629006512	-0.247037691982175	0.435015189800388	2.87749891398763	-0.117401297314119	-0.30941041897286	0.711724304934519	0	0	0.407430975749267	0.367423461417477
LTCMW1Aug	8.39	28.059	29.537	3.225	7.7855	0.003	0.17	0	0.014	0.249	17542.57522	13210.87027	4232.125526	1965774.493	0.423692825	191	239	224	68	1203.379511	9514.003662	4944	7498.973586	12069.35294	38305	9	338.4320054	50383.35294	0.216677199	0.119891038	6147.379511	114.938549973453	-0.567913863366517	1.34827455335266	-1.34827455335266	1.05873688166707	1.65573494225374	0.338360193264317	2.89344398588587	0.769140985750923	109.860606861604	-0.358958455915338	-1.29227570553001	0.460914688455103	-0.460914688455103	1.52211426922927	-0.606870205513623	2.37839790094814	-0.333909372667768	0.54448490566198	-0.906850271567411	2.89654967159205	1.34827455335266	-1.84237332595925	0.117401297314119	0.0938432875965484	0.0547722557505166	0.412310562561766	0.498998997994986
LTCMW1Feb	8.064	18.983	32.5725	5.24	8.5445	0.004	0.091	0.026	0	0	8142.342911	7731.986107	372.5607831	1130481.447	0.102245902	164	127	255	63	1351.102687	10189.76689	13441	5337.75714	18081.65772	33024	27	2731.579284	51132.65772	1.186348073	-0.09737444	14792.10269	87.9317127491555	-1.63141046440307	0.188522231522946	-0.652593012339078	-1.54852757862021	1.92642909887699	0.430897219768363	3.98932680581955	0.316943053647178	134.46805464496	-0.681860597176365	-0.567913863366517	1.01856144722563	-0.260610977462312	1.23303683435612	0.0235218927676328	2.10380372095596	-0.956273358240143	-1.76280004285789	-1.14469276727469	2.83971829588782	-0.872056473119411	-0.460914688455103	1.01856144722563	0.623874085525354	0.0632455532033676	0.301662062579967	0
LTCMW1May	8.27	24.434	32.17033333	2.5	9.142666667	0.017	0.079	0.014	0	0.162	18746.20253	15094.93671	3582.911392	1773672.238	0.131425709	178	211	316	33	771.7937828	8130.963964	10065	8376.369927	9269.258099	30386	28	211.6160859	39683.2581	-0.933393705	0.016756799	10836.79378	122.861453312257	-0.652593012339078	1.14469276727469	-0.872056473119411	0.48712715423098	1.26150199960206	-0.983071333977339	4.02567041586982	0.0926083437142337	96.2769863414928	-0.164726982029665	-0.773456376391502	0.164726982029665	-1.05873688166707	-0.501427774882769	1.49176251641273	2.32428245529769	-0.633566106461875	-1.47152357292018	-0.742236718422377	2.87576076890968	0.188522231522946	-0.838287670373488	-0.0468700199601139	1.54852757862021	0.130384048104053	0.281069386451104	0.402492235949962
LTCMW1Nov	8.33	24.0465	32.3835	8.37	7.2485	0.003	0.181	0.001	0.001	0.156	155336.6803	51930.7377	102897.8484	2800508.2	0.236936357	249	255	202	13	7416.881013	7125.500007	19457	11439.44946	4279.767629	39504	0	92.73401534	43783.76763	3.833099466	0.056112661	26873.88101	227.883166776311	1.47509532970887	2.59913891643794	0.872056473119411	0.773456376391502	2.52148378261689	-0.476669974763137	0	0.872339533965107	65.4199329638911	0.188522231522946	0.540597492288002	0.0234285756137183	0.979966199017402	-1.65773751437536	-1.00665284416233	2.40654018043396	1.00302067041363	-0.581493363770342	2.59913891643794	2.88617393793236	-0.260610977462312	-0.623874085525354	1.84237332595925	-0.51367871534788	0.0547722557505166	0.425440947723653	0.39496835316263
LTCMW2Aug	8.35	28.109	29.535	4.04	7.534	0.007	0.189	0	0.022	0.25	27295.66678	22958.91837	4273.563991	2034321.936	0.462169689	282	225	223	54	1361.083557	9429.000462	10254	5195.328019	9404.7732	37184	6	92.09313072	46594.7732	0.878652513	0.128762805	11615.08356	151.522006223519	-0.51367871534788	1.47509532970887	-0.838287670373488	1.24005981471525	1.84483969845621	-0.129518716854295	2.49177985264491	0.672827536926251	96.9782099236731	-0.711724304934519	-0.742236718422377	0.384059187903602	-0.236449212975649	0.712697451584454	-0.625900768288984	2.35218251811136	1.76368776389098	0.725575103064871	-0.30941041897286	2.88963665535998	1.4088534561425	-1.98874848016188	0.51367871534788	-0.117401297314119	0.0836660026534076	0.434741302385683	0.5
LTCMW2Feb	8.14	18.884	32.574	6.235	8.8335	0	0.107	0.038	0.004	0.005	10977.48252	10541.01399	412.5524476	1319014.239	0.100165534	153	234	260	68	971.7313665	10041.88819	15539	9330.750128	12483.82737	39628	1169	2397.547232	53280.82737	1.838569477	-0.086820116	16510.73137	102.669440390021	-1.47509532970887	0.48712715423098	-0.384059187903602	-0.906850271567411	2.0888634414437	0.696190111450215	7.75705132497294	0.883022889217745	111.731049265636	0	-0.188522231522946	0.805448787936385	-0.711724304934519	1.52211426922927	0.13252311174597	2.36921585741014	-1.20982905606593	-1.78443648177975	-1.05873688166707	2.85306852353742	-1.01856144722563	-0.435015189800388	1.34827455335266	0.979966199017402	0	0.327108544675923	0.0707106781186548
LTCMW2May	8.3	24.47666667	32.16666667	4.71	8.912333333	0	0.057	0	0.035	0.146	18497.38372	15084.01163	3380.232558	1626157.984	0.153739652	149	247	111	43	1163.992307	9939.356716	8032	4398.131252	5769.717604	38734	48	2426.809977	44551.7176	0.743604992	-0.0044117	9195.992307	122.816984289633	-0.681860597176365	0.805448787936385	-0.979966199017402	0.460914688455103	1.80786780268912	-0.381830319893097	4.5644566807559	0.806043716446154	75.9586572024545	-0.773456376391502	-0.979966199017402	0.742236718422377	-0.51367871534788	0.0767270948635274	-2.23680461151251	2.39269695325967	-1.30203112800257	-1.26322555685791	-0.838287670373488	2.88097205817759	0.334081901167024	-0.872056473119411	0.838287670373488	1.19102222561148	0	0.238746727726266	0.382099463490856
LTCMW2Nov	8.33	24.151	32.4045	8	7.4645	0	0.196	0.055	0.007	0.144	124119.2788	37820.80444	85887.37864	2466559.531	0.302521481	190	258	177	23	10858.97627	5469.039594	14425	15460.82737	3894.723115	32923	1905	2354.292199	38722.72312	3.50397045	0.053714784	25283.97627	194.47571683889	1.19102222561148	1.98874848016188	0.681860597176365	0.711724304934519	2.45535159396776	-1.10169469429051	8.24538453700977	0.308334068058917	62.4077167904739	0.460914688455103	-0.384059187903602	-0.384059187903602	1.47509532970887	-1.07958264462907	-1.41277923535719	2.41161970596323	-0.35695989065193	-0.131814887917293	1.47509532970887	2.88617393793236	-0.0938432875965484	-0.595660772184788	1.72730919035482	-0.212424721425842	0	0.442718872423573	0.379473319220205
LTCMW3Aug	8.32	28.40266667	29.48766667	3.35	7.349666667	0.016	0.229	0	0.019	0.184	18613.84774	14455.18429	4123.320703	2223782.017	0.425163121	231	239	241	55	2224.230504	9896.630959	2033	3189.835886	38186.28986	35451	3063	1176.93798	76700.28986	0.426830498	0.097278747	4257.230504	120.22971467154	-0.623874085525354	1.84237332595925	-1.63141046440307	0.979966199017402	1.71802546488694	3.58842766149976	8.72029731403958	0.524270198655373	195.413126120023	-0.9427781453451	-1.84237332595925	0.623874085525354	0.188522231522946	0.770512938559084	-0.270865793198315	2.37839790094814	0.588111346698714	0.551669505466603	-0.805448787936385	2.88444102037119	1.63141046440307	-2.59913891643794	0.212424721425842	-0.358958455915338	0.126491106406735	0.478539444560216	0.428952211790544
LTCMW3Feb	8.18	18.989	32.564	5.25	8.89	0.036	0.108	0	0.002	0.005	8701.38102	8313.845609	369.3696884	1250276.382	0.167118173	150	192	246	59	629.090803	10256.97502	14553	8285.419842	14791.77198	37243	2181	472.005629	54215.77198	1.104349237	-0.086494217	15182.0908	91.1802917795288	-1.72730919035482	0.334081901167024	-0.623874085525354	-0.872056473119411	1.9050276210596	0.811653133260091	8.38068599931834	0.677892453959762	121.621428950658	-0.212424721425842	-0.334081901167024	1.24005981471525	-1.24005981471525	1.0017748864576	-0.16755830127623	2.28330122870355	-1.27898061001841	-1.14390644785882	-1.1006981828734	2.86006992921502	-0.838287670373488	-0.48712715423098	1.05873688166707	1.14469276727469	0.189736659610103	0.3286335345031	0.0707106781186548
LTCMW3May	8.29	24.5575	32.156	3.47	8.634	0	0.042	0.108	0.217	0.225	15688.77762	12346.71961	3318.439227	1087609.703	0.149663152	202	250	187	33	1229.738156	10632.7655	7573	4050.922214	9078.231884	31021	20	43.38320415	40119.23188	-0.089682261	0.047340526	8802.738156	111.115793701886	-0.711724304934519	0.0938432875965484	-1.1006981828734	0.652593012339078	1.56048029112834	-0.929229802050999	3.68950386898891	0.146507514993226	95.279755898092	-0.805448787936385	-1.05873688166707	1.63141046440307	-0.435015189800388	-0.501427774882769	-1.25649227447397	2.39794000867204	-0.0803536748419857	-1.30039507244106	-0.979966199017402	2.87923600977759	0.358958455915338	-0.906850271567411	0.284925871484392	0.711724304934519	0	0.204939015319192	0.474341649025257
LTCMW3Nov	8.3	24.252	32.3775	7.395	7.395	0.018	0.218	0.001	0.005	0.154	99816.47643	38400.74442	61237.51861	1555968.114	0.212204237	221	80	110	26	9692.260585	6623.260212	13102	21485.31448	11241.87511	35983	0	1864.217391	47224.87511	3.082301664	0.070461401	22794.26058	195.961078839651	0.334081901167024	0.742236718422377	0.384059187903602	0.872056473119411	2.36792792626803	-0.0517029085180409	0	0.569830163758445	106.027709161332	0.979966199017402	-0.623874085525354	-0.0938432875965484	1.29227570553001	-0.906136183705177	-2.24650073737428	1.90308998699194	0.357606166857093	-0.769877648450446	1.05873688166707	2.88097205817759	0.117401297314119	-0.652593012339078	1.63141046440307	-0.260610977462312	0.134164078649987	0.46690470119715	0.392428337406972
LTPC1Aug	8.113	26.879	30.215	15.95	4.624	0.035	0.323	0.005	0.044	0.547	42124.23685	31979.95587	9999.632218	1705749.388	0.363589759	273	260	349	35	1450.40398	9810.341902	18416	9014.241829	20032.1217	22652	27	10920.84904	42711.1217	10.28117203	0.404880142	19866.40398	178.829404377468	-0.117401297314119	1.01856144722563	0.0468700199601139	2.1967629113336	3.57854062852443	-0.609138721130757	3.98932680581955	-0.558097923924607	141.534878033649	-0.0703372513250739	0.384059187903602	0.595660772184788	-0.117401297314119	-0.38579680093351	2.41129799195241	2.41497334797082	1.55623310203352	0.231059399695773	-0.117401297314119	2.8483328457187	0.979966199017402	-1.63141046440307	2.59913891643794	-1.84237332595925	0.187082869338697	0.568330889535313	0.739594483484024
LTPC1Feb	8.16	18.909	32.23225	2.14	9.47675	0.025	0.113	0.081	0	0.001	3320.500677	2967.625169	347.0906631	650729.4925	0.066863463	163	107	290	56	624.992236	10298.50679	8503	978.12197	25052.4058	29845	13	3078.623402	54910.4058	-1.290152586	-0.087264933	9127.992236	54.4759136591577	-1.98874848016188	-0.906850271567411	-1.01856144722563	-0.9427781453451	1.11113834152188	0.897438450433626	3.25957255626292	0.0467401284622485	158.279517942152	-1.72730919035482	-0.9427781453451	1.4088534561425	-1.29227570553001	0.828328425533713	0.82912721074692	2.02938377768521	-0.979323876224305	-2.14781339290093	-2.1967629113336	2.85657137141714	-0.979966199017402	-0.805448787936385	-0.212424721425842	1.72730919035482	0.158113883008419	0.336154726279432	0.0316227766016838
LTPC1May	8.21	24.095	32.2968	3.91	8.3694	0.005	0.043	0.014	0.126	0.204	16967.60391	12710.02445	4229.706601	1273428.773	0.119810105	198	249	216	39	959.902316	5775.235798	820	15240.08566	27483.98679	12421	0	9223.032048	39904.98679	0.287015386	0.032288424	1779.902316	112.738744227528	-0.595660772184788	0.384059187903602	-2.59913891643794	0.540597492288002	1.67684119283849	-0.955688466269972	0	-1.39769609531359	165.782950842359	0.435015189800388	-2.59913891643794	-0.30941041897286	-0.773456376391502	-0.154534853034991	-0.756826836871311	2.39619934709574	-0.172555746778634	-1.5848054906148	-0.9427781453451	2.86530975637888	-0.164726982029665	-0.742236718422377	0.435015189800388	0.460914688455103	0.0707106781186548	0.207364413533277	0.451663591625449
LTPC1Nov	8.31	24.921	32.623	3.28	7.406	0.006	0.17	0.053	0.017	0.202	57839.97043	17968.06309	39652.78462	721809.0452	0.312730631	247	237	319	28	12780.07754	5068.036161	20532	12883.08205	42244.65281	5685	0	2835.696931	47929.65281	0.044736103	0.085266771	33312.07754	134.045003972546	0.0938432875965484	-0.595660772184788	1.63141046440307	0.906850271567411	1.60297133567634	0.0353351492191053	0	-1.9291173875891	205.535040345923	0.284925871484392	0.681860597176365	-0.48712715423098	1.72730919035482	-0.790505209755918	1.57173207554832	2.3747483460101	0.956919634445306	-0.0676859153511757	0.0234285756137183	2.88270706107991	0.595660772184788	-0.384059187903602	0.164726982029665	-0.236449212975649	0.0774596669241483	0.412310562561766	0.449444101084885
LTPC2Aug	8.11	25.986	30.7175	14.7	4.229	0.027	0.321	0.012	0.043	0.616	68270.31419	59797.50813	8343.12026	1628475.41	0.402498405	244	247	317	39	917.2738299	9599.752908	23526	5680.199032	36980.20652	10682	24	5715.884848	47686.20652	9.419267023	0.454864241	24443.27383	244.535290152567	-0.212424721425842	0.838287670373488	0.51367871534788	2.59913891643794	3.45601620699325	0.00527021917816603	3.87163475638773	-1.53704933733539	192.302383032556	-0.595660772184788	1.05873688166707	0.51367871534788	-0.805448787936385	-0.154534853034991	1.51833839387865	2.39269695325967	0.88776808049282	0.438450361135337	0.0938432875965484	2.84780617317963	0.742236718422377	-1.40885345614249	1.98874848016188	-1.98874848016188	0.16431676725155	0.566568618968612	0.784856674813943
LTPC2May	8.22	24.028	32.108	3.56	8.128	0	0	0.021	0	0.174	38653.06049	31555.4147	6998.55125	1685232.309	0.151374082	197	222	198	38	1320.910314	9731.53731	1689	19998.45029	17541.28468	26744	4	1574.648773	44289.28468	0.113048158	-0.008229665	3009.910314	177.638438126437	-0.384059187903602	0.979966199017402	-1.84237332595925	0.409404291693752	1.62413951309609	-0.414240045176812	2.0947125472611	-0.215205723048493	132.443515054532	0.872056473119411	-2.1967629113336	0.540597492288002	-0.284925871484392	-0.212350340009621	-1.07508227537051	2.34635297445064	-0.195606264762796	-1.2847477780244	-0.212424721425842	2.86705423736629	-0.334081901167024	-0.9427781453451	0.334081901167024	0.284925871484392	0	0	0.417133072292284
LTPC2Nov	8.32	24.95933333	32.61766667	4.47	7.109333333	0	0.178	0.001	0.017	0.17	71668.21761	28110.34359	43392.62706	884648.3973	0.332519674	250	265	267	22	5132.593523	5028.811013	28387	12949.39679	28052.3231	13508	0	36.5326087	41560.3231	0.993130999	0.065145971	33519.59352	167.661395646106	0.117401297314119	-0.334081901167024	1.72730919035482	0.838287670373488	1.87560976724904	-0.751259101770819	0	-1.30999394730109	167.488277500248	0.30941041897286	1.63141046440307	-0.51367871534788	0.681860597176365	-1.1373981316037	0.288536106212761	2.42324587393681	1.02607118839779	0.0525366581594393	0.141024652243503	2.88444102037119	0.623874085525354	-0.409404291693752	0.7577542241775	-0.742236718422377	0	0.42190046219458	0.412310562561766
LTPC3Aug	8.11	26.5705	30.349	15.655	4.9635	0.031	0.334	0.007	0.037	0.257	72948.40116	62242.26017	10575.65407	1657223.497	0.350865369	185	259	281	51	1171.84676	9180.470463	29371	5393.758253	25959.36594	21480	99	2886.464006	47538.36594	9.963274622	0.196021883	30542.84676	249.483987802825	-0.0468700199601139	0.9427781453451	1.34827455335266	1.47509532970887	3.53384431207715	-0.0129876753862234	5.2882925373199	-0.655663400807175	161.119104826212	-0.652593012339078	1.84237332595925	0.284925871484392	-0.48712715423098	0.539250990660565	0.612487457253257	2.41329976408125	-0.47221248057274	0.159403574606516	0.236449212975649	2.84780617317963	0.9427781453451	-1.54852757862021	2.1967629113336	-1.47509532970887	0.17606816861659	0.577927331071996	0.506951674225463
LTPC3Feb	8.2	19.124	32.245	3.06	9.394	0.031	0.158	0.074	0.012	0.01	3386.742301	3031.993517	354.7487844	722370.0103	0.170433596	134	170	301	59	525.191004	9253.439786	15114	16821.66222	24555.84688	27081	28	3873.294694	51664.84688	-0.596903363	-0.061358742	15639.191	55.0635407234224	-1.84237332595925	-0.567913863366517	-0.567913863366517	-0.358958455915338	1.38848033367419	0.496621079696342	4.02567041586982	-0.186821794531835	156.703053192974	0.567913863366517	-0.284925871484392	0.334081901167024	-1.54852757862021	1.0017748864576	1.1028081682951	2.23044892137827	-1.647788897765	-1.11495441457486	-1.98874848016188	2.86356421265527	-0.805448787936385	-0.773456376391502	0.0703372513250739	1.63141046440307	0.17606816861659	0.397492138287036	0.1
