id	PhylumID	SampleID	Abundance
508	Cyanobacteria	LTCMW1Aug	0.038476046774802
509	Proteobacteria	LTCMW1Aug	0.489788220078677
510	Thermoplasmatota	LTCMW1Aug	0.002101632807027
511	Planctomycetota	LTCMW1Aug	0.0732877081424799
512	Actinobacteriota	LTCMW1Aug	0.00786765102117799
513	Verrucomicrobiota	LTCMW1Aug	0.014388101525031
514	SAR324_clade(Marine_group_B)	LTCMW1Aug	0.004634369779598
515	Crenarchaeota	LTCMW1Aug	0
516	Firmicutes	LTCMW1Aug	0.00614323435900199
517	others	LTCMW1Aug	0.016328070269979
518	Bacteroidota	LTCMW1Feb	0.459988144635448
519	Cyanobacteria	LTCMW1Feb	0.001508864579404
520	Proteobacteria	LTCMW1Feb	0.479495608126314
521	Thermoplasmatota	LTCMW1Feb	0.023602953063534
522	Planctomycetota	LTCMW1Feb	0.000215552082772
523	Actinobacteriota	LTCMW1Feb	0.001724416662176
524	Verrucomicrobiota	LTCMW1Feb	0.030608395753624
525	SAR324_clade(Marine_group_B)	LTCMW1Feb	0
526	Crenarchaeota	LTCMW1Feb	0.000323328124158
527	Firmicutes	LTCMW1Feb	0
528	others	LTCMW1Feb	0.00253273697257106
529	Bacteroidota	LTCMW1May	0.288785902893787
530	Cyanobacteria	LTCMW1May	0.228754647841785
531	Proteobacteria	LTCMW1May	0.3826049469203
532	Thermoplasmatota	LTCMW1May	0.0912863070539419
533	Planctomycetota	LTCMW1May	0.000538880206929999
534	Actinobacteriota	LTCMW1May	0.003664385407124
535	Verrucomicrobiota	LTCMW1May	0.002101632807027
536	SAR324_clade(Marine_group_B)	LTCMW1May	0.000862208331087999
537	Crenarchaeota	LTCMW1May	0
538	Firmicutes	LTCMW1May	0.000484992186237
539	others	LTCMW1May	0.000916096351781026
540	Bacteroidota	LTCMW1Nov	0.297407986204667
541	Cyanobacteria	LTCMW1Nov	0.267015142533815
542	Proteobacteria	LTCMW1Nov	0.276499434175783
543	Thermoplasmatota	LTCMW1Nov	0.0943579242334429
544	Planctomycetota	LTCMW1Nov	0.011747588511074
545	Actinobacteriota	LTCMW1Nov	0.02047744786334
546	Verrucomicrobiota	LTCMW1Nov	0.00770598695909899
547	SAR324_clade(Marine_group_B)	LTCMW1Nov	0.00538880206929999
548	Crenarchaeota	LTCMW1Nov	0.00819097914533599
549	Firmicutes	LTCMW1Nov	0.000592768227622999
550	others	LTCMW1Nov	0.010615940076521
551	Bacteroidota	LTCMW2Aug	0.299886835156545
552	Cyanobacteria	LTCMW2Aug	0.0525408201756749
553	Proteobacteria	LTCMW2Aug	0.469472436277416
554	Thermoplasmatota	LTCMW2Aug	0.021231880153042
555	Planctomycetota	LTCMW2Aug	0.0737188123080239
556	Actinobacteriota	LTCMW2Aug	0.020746887966805
557	Verrucomicrobiota	LTCMW2Aug	0.019830791615024
558	SAR324_clade(Marine_group_B)	LTCMW2Aug	0.014388101525031
559	Crenarchaeota	LTCMW2Aug	0.00269440103465
560	Firmicutes	LTCMW2Aug	0.010993156221372
561	others	LTCMW2Aug	0.014495877566417
562	Bacteroidota	LTCMW2Feb	0.472220725332759
563	Cyanobacteria	LTCMW2Feb	0.003502721345045
564	Proteobacteria	LTCMW2Feb	0.448994988414076
565	Thermoplasmatota	LTCMW2Feb	0.027213450449965
566	Planctomycetota	LTCMW2Feb	0.001454976558711
567	Actinobacteriota	LTCMW2Feb	0.00269440103465
568	Verrucomicrobiota	LTCMW2Feb	0.04149377593361
569	SAR324_clade(Marine_group_B)	LTCMW2Feb	0.000215552082772
570	Crenarchaeota	LTCMW2Feb	0.000377216144851
571	Firmicutes	LTCMW2Feb	0
572	others	LTCMW2Feb	0.00183219270356194
573	Bacteroidota	LTCMW2May	0.566955865711052
574	Cyanobacteria	LTCMW2May	0.014819205690575
575	Proteobacteria	LTCMW2May	0.391981462520882
576	Thermoplasmatota	LTCMW2May	0.016112518187207
577	Planctomycetota	LTCMW2May	0.001239424475939
578	Actinobacteriota	LTCMW2May	0.001886080724255
579	Verrucomicrobiota	LTCMW2May	0.000700544269008999
580	SAR324_clade(Marine_group_B)	LTCMW2May	0.000269440103465
581	Crenarchaeota	LTCMW2May	0.000107776041386
582	Firmicutes	LTCMW2May	0.00522713800722099
583	others	LTCMW2May	0.000700544269009007
584	Bacteroidota	LTCMW2Nov	0.222072533275853
585	Cyanobacteria	LTCMW2Nov	0.432828582206176
586	Proteobacteria	LTCMW2Nov	0.233119577517918
587	Thermoplasmatota	LTCMW2Nov	0.0608395753623969
588	Planctomycetota	LTCMW2Nov	0.00641267446246699
589	Actinobacteriota	LTCMW2Nov	0.018914695263243
590	Verrucomicrobiota	LTCMW2Nov	0.00695155466939699
591	SAR324_clade(Marine_group_B)	LTCMW2Nov	0.00555046613137899
592	Crenarchaeota	LTCMW2Nov	0.00652045050385299
593	Firmicutes	LTCMW2Nov	0
594	others	LTCMW2Nov	0.00678989060731794
595	Bacteroidota	LTCMW3Aug	0.370534030285068
596	Cyanobacteria	LTCMW3Aug	0.017513606725225
597	Proteobacteria	LTCMW3Aug	0.470765748774048
598	Thermoplasmatota	LTCMW3Aug	0.024411273373929
599	Planctomycetota	LTCMW3Aug	0.041439887912917
600	Actinobacteriota	LTCMW3Aug	0.014980869752654
601	Verrucomicrobiota	LTCMW3Aug	0.030069515546694
602	SAR324_clade(Marine_group_B)	LTCMW3Aug	0.014441989545724
603	Crenarchaeota	LTCMW3Aug	0.002317184889799
604	Firmicutes	LTCMW3Aug	0
605	others	LTCMW3Aug	0.0135258931939429
606	Bacteroidota	LTCMW3Feb	0.43487632699251
607	Cyanobacteria	LTCMW3Feb	0.002802177076036
608	Proteobacteria	LTCMW3Feb	0.494099261734117
609	Thermoplasmatota	LTCMW3Feb	0.032817804602037
610	Planctomycetota	LTCMW3Feb	0.000808320310394999
611	Actinobacteriota	LTCMW3Feb	0.00107776041386
612	Verrucomicrobiota	LTCMW3Feb	0.030231179608773
613	SAR324_clade(Marine_group_B)	LTCMW3Feb	0.000107776041386
614	Crenarchaeota	LTCMW3Feb	0.000431104165544
615	Firmicutes	LTCMW3Feb	0
616	others	LTCMW3Feb	0.00274828905534297
617	Bacteroidota	LTCMW3May	0.460473136821685
618	Cyanobacteria	LTCMW3May	0.028830091070755
619	Proteobacteria	LTCMW3May	0.361157514684486
620	Thermoplasmatota	LTCMW3May	0.128415153311419
621	Planctomycetota	LTCMW3May	0.000592768227622999
622	Actinobacteriota	LTCMW3May	0.00926873955919599
623	Verrucomicrobiota	LTCMW3May	0.000916096351780999
624	SAR324_clade(Marine_group_B)	LTCMW3May	0.001185536455246
625	Crenarchaeota	LTCMW3May	0.000700544269008999
626	Firmicutes	LTCMW3May	0.00625101040038799
627	others	LTCMW3May	0.00220940884841292
628	Bacteroidota	LTCMW3Nov	0.288354798728243
629	Cyanobacteria	LTCMW3Nov	0.314490488764348
630	Proteobacteria	LTCMW3Nov	0.263296869105998
631	Thermoplasmatota	LTCMW3Nov	0.0694616586732769
632	Planctomycetota	LTCMW3Nov	0.016597510373444
633	Actinobacteriota	LTCMW3Nov	0.019507463490866
634	Verrucomicrobiota	LTCMW3Nov	0.00727488279355499
635	SAR324_clade(Marine_group_B)	LTCMW3Nov	0.00657433852454599
636	Crenarchaeota	LTCMW3Nov	0.00571213019345799
637	Firmicutes	LTCMW3Nov	0.000377216144851
638	others	LTCMW3Nov	0.00835264320741491
639	Bacteroidota	LTPC1Aug	0.344398340248963
640	Cyanobacteria	LTPC1Aug	0.03448833324352
641	Proteobacteria	LTPC1Aug	0.478848951877998
642	Thermoplasmatota	LTPC1Aug	0.033033356684809
643	Planctomycetota	LTPC1Aug	0.034003341057283
644	Actinobacteriota	LTPC1Aug	0.032063372312335
645	Verrucomicrobiota	LTPC1Aug	0.015789190063049
646	SAR324_clade(Marine_group_B)	LTPC1Aug	0.010346499973056
647	Crenarchaeota	LTPC1Aug	0.00732877081424799
648	Firmicutes	LTPC1Aug	0
649	others	LTPC1Aug	0.00969984372473998
650	Bacteroidota	LTPC1Feb	0.351188230856281
651	Cyanobacteria	LTPC1Feb	0.002424960931185
652	Proteobacteria	LTPC1Feb	0.541897936088807
653	Thermoplasmatota	LTPC1Feb	0.03610497386431
654	Planctomycetota	LTPC1Feb	0.000916096351780999
655	Actinobacteriota	LTPC1Feb	0.002963841138115
656	Verrucomicrobiota	LTPC1Feb	0.0629412081694239
657	SAR324_clade(Marine_group_B)	LTPC1Feb	0
658	Crenarchaeota	LTPC1Feb	0.000269440103465
659	Firmicutes	LTPC1Feb	0.000107776041386
660	others	LTPC1Feb	0.00118553645524599
661	Bacteroidota	LTPC1May	0.25920137953333
662	Cyanobacteria	LTPC1May	0.45373713423506
663	Proteobacteria	LTPC1May	0.230155736379803
664	Thermoplasmatota	LTPC1May	0.026890122325807
665	Planctomycetota	LTPC1May	0.002263296869106
666	Actinobacteriota	LTPC1May	0.01454976558711
667	Verrucomicrobiota	LTPC1May	0.002909953117422
668	SAR324_clade(Marine_group_B)	LTPC1May	0.000916096351780999
669	Crenarchaeota	LTPC1May	0.000269440103465
670	Firmicutes	LTPC1May	0.00474214582098399
671	others	LTPC1May	0.004364929676133
672	Bacteroidota	LTPC1Nov	0.163765694886027
673	Cyanobacteria	LTPC1Nov	0.496793662768767
674	Proteobacteria	LTPC1Nov	0.220563668696449
675	Thermoplasmatota	LTPC1Nov	0.023602953063534
676	Planctomycetota	LTPC1Nov	0.011909252573153
677	Actinobacteriota	LTPC1Nov	0.044349841030339
678	Verrucomicrobiota	LTPC1Nov	0.00695155466939699
679	SAR324_clade(Marine_group_B)	LTPC1Nov	0.015843078083742
680	Crenarchaeota	LTPC1Nov	0.005065473945142
681	Firmicutes	LTPC1Nov	0.001562752600097
682	others	LTPC1Nov	0.00959206768335397
683	Bacteroidota	LTPC2Aug	0.324998652799483
684	Cyanobacteria	LTPC2Aug	0.042140432181926
685	Proteobacteria	LTPC2Aug	0.478148407608989
686	Thermoplasmatota	LTPC2Aug	0.021824648380665
687	Planctomycetota	LTPC2Aug	0.050385299347955
688	Actinobacteriota	LTPC2Aug	0.036536078029854
689	Verrucomicrobiota	LTPC2Aug	0.014441989545724
690	SAR324_clade(Marine_group_B)	LTPC2Aug	0.00722099477286199
691	Crenarchaeota	LTPC2Aug	0.00856819529018699
692	Firmicutes	LTPC2Aug	0
693	others	LTPC2Aug	0.015735302042356
694	Bacteroidota	LTPC2May	0.479441720105621
695	Cyanobacteria	LTPC2May	0.0932262757988899
696	Proteobacteria	LTPC2May	0.367785741229725
697	Thermoplasmatota	LTPC2May	0.034757773346985
698	Planctomycetota	LTPC2May	0.001778304682869
699	Actinobacteriota	LTPC2May	0.010723716117907
700	Verrucomicrobiota	LTPC2May	0.002478848951878
701	SAR324_clade(Marine_group_B)	LTPC2May	0.001293312496632
702	Crenarchaeota	LTPC2May	0.000431104165544
703	Firmicutes	LTPC2May	0.00522713800722099
704	others	LTPC2May	0.00285606509672898
705	Bacteroidota	LTPC2Nov	0.158538556878806
706	Cyanobacteria	LTPC2Nov	0.510588996066174
707	Proteobacteria	LTPC2Nov	0.189793608880746
708	Thermoplasmatota	LTPC2Nov	0.027536778574123
709	Planctomycetota	LTPC2Nov	0.016866950476909
710	Actinobacteriota	LTPC2Nov	0.0672522498248639
711	Verrucomicrobiota	LTPC2Nov	0.00474214582098399
712	SAR324_clade(Marine_group_B)	LTPC2Nov	0.00878374737295899
713	Crenarchaeota	LTPC2Nov	0.00598157029692299
714	Firmicutes	LTPC2Nov	0.001023872393167
715	others	LTPC2Nov	0.00889152341434507
716	Bacteroidota	LTPC3Aug	0.315945465323059
717	Cyanobacteria	LTPC3Aug	0.0481758904995419
718	Proteobacteria	LTPC3Aug	0.480196152395323
719	Thermoplasmatota	LTPC3Aug	0.027752330656895
720	Planctomycetota	LTPC3Aug	0.041817104057768
721	Actinobacteriota	LTPC3Aug	0.0377216144851
722	Verrucomicrobiota	LTPC3Aug	0.014118661421566
723	SAR324_clade(Marine_group_B)	LTPC3Aug	0.015519749959584
724	Crenarchaeota	LTPC3Aug	0.00775987497979199
725	Firmicutes	LTPC3Aug	0
726	others	LTPC3Aug	0.010993156221372
727	Bacteroidota	LTPC3Feb	0.448941100393383
728	Cyanobacteria	LTPC3Feb	0
729	Proteobacteria	LTPC3Feb	0.462466993587326
730	Thermoplasmatota	LTPC3Feb	0.0550196691275529
731	Planctomycetota	LTPC3Feb	0.000107776041386
732	Actinobacteriota	LTPC3Feb	0.000916096351780999
733	Verrucomicrobiota	LTPC3Feb	0.031847820229563
734	SAR324_clade(Marine_group_B)	LTPC3Feb	0
735	Crenarchaeota	LTPC3Feb	0.000700544269008999
736	Firmicutes	LTPC3Feb	0
737	others	LTPC3Feb	0
738	Bacteroidota	LTPC3May	0.245406046235922
739	Cyanobacteria	LTPC3May	0.479226168022849
740	Proteobacteria	LTPC3May	0.238939483752762
741	Thermoplasmatota	LTPC3May	0.017567494745918
742	Planctomycetota	LTPC3May	0.001131648434553
743	Actinobacteriota	LTPC3May	0.013364229131864
744	Verrucomicrobiota	LTPC3May	0.001401088538018
745	SAR324_clade(Marine_group_B)	LTPC3May	0.000754432289701999
746	Crenarchaeota	LTPC3May	0
747	Firmicutes	LTPC3May	0
748	others	LTPC3May	0.00220940884841303
749	Bacteroidota	LTPC3Nov	0.285983725817751
750	Cyanobacteria	LTPC3Nov	0.17890822870076
751	Proteobacteria	LTPC3Nov	0.332111871530959
752	Thermoplasmatota	LTPC3Nov	0.022902408794525
753	Planctomycetota	LTPC3Nov	0.017567494745918
754	Actinobacteriota	LTPC3Nov	0.112518187206984
755	Verrucomicrobiota	LTPC3Nov	0.00161664062079
756	SAR324_clade(Marine_group_B)	LTPC3Nov	0.02209408848413
757	Crenarchaeota	LTPC3Nov	0.00700544269008999
758	Firmicutes	LTPC3Nov	0.000269440103465
759	others	LTPC3Nov	0.019022471304629
760	Bacteroidota	SKSha1Feb	0.615724524438217
761	Cyanobacteria	SKSha1Feb	0
762	Proteobacteria	SKSha1Feb	0.343967236083419
763	Thermoplasmatota	SKSha1Feb	0.013903109338794
764	Planctomycetota	SKSha1Feb	0.0107776041386
765	Actinobacteriota	SKSha1Feb	0.002963841138115
766	Verrucomicrobiota	SKSha1Feb	0.010292611952363
767	SAR324_clade(Marine_group_B)	SKSha1Feb	0.000700544269008999
768	Crenarchaeota	SKSha1Feb	0.000215552082772
769	Firmicutes	SKSha1Feb	0.000431104165544
770	others	SKSha1Feb	0.00102387239316704
771	Bacteroidota	SKSha2Feb	0.479172280002156
772	Cyanobacteria	SKSha2Feb	0
773	Proteobacteria	SKSha2Feb	0.468987444091179
774	Thermoplasmatota	SKSha2Feb	0.001939968744948
775	Planctomycetota	SKSha2Feb	0.004203265614054
776	Actinobacteriota	SKSha2Feb	0.001832192703562
777	Verrucomicrobiota	SKSha2Feb	0.042625424368163
778	SAR324_clade(Marine_group_B)	SKSha2Feb	0.000538880206929999
779	Crenarchaeota	SKSha2Feb	0
780	Firmicutes	SKSha2Feb	0
781	others	SKSha2Feb	0.000700544269009007
782	Bacteroidota	SKSha3Feb	0.432451366061325
783	Cyanobacteria	SKSha3Feb	0
784	Proteobacteria	SKSha3Feb	0.507732930969445
785	Thermoplasmatota	SKSha3Feb	0.016328070269979
786	Planctomycetota	SKSha3Feb	0.004957697903756
787	Actinobacteriota	SKSha3Feb	0.004472705717519
788	Verrucomicrobiota	SKSha3Feb	0.032171148353721
789	SAR324_clade(Marine_group_B)	SKSha3Feb	0.000161664062079
790	Crenarchaeota	SKSha3Feb	0
791	Firmicutes	SKSha3Feb	0.001347200517325
792	others	SKSha3Feb	0.000377216144850978
793	Bacteroidota	SKBlu1Aug	0.143018806919222
794	Cyanobacteria	SKBlu1Aug	0.598588133857843
795	Proteobacteria	SKBlu1Aug	0.133857843401412
796	Thermoplasmatota	SKBlu1Aug	0.00986150778681899
797	Planctomycetota	SKBlu1Aug	0.01023872393167
798	Actinobacteriota	SKBlu1Aug	0.004257153634747
799	Verrucomicrobiota	SKBlu1Aug	0.0668211456593199
800	SAR324_clade(Marine_group_B)	SKBlu1Aug	0.019830791615024
801	Crenarchaeota	SKBlu1Aug	0
802	Firmicutes	SKBlu1Aug	0.00899929945573099
803	others	SKBlu1Aug	0.00452659373821207
804	Bacteroidota	SKBlu1Feb	0.458263727973272
805	Cyanobacteria	SKBlu1Feb	0.046289809775287
806	Proteobacteria	SKBlu1Feb	0.335506816834618
807	Thermoplasmatota	SKBlu1Feb	0.0525947081963679
808	Planctomycetota	SKBlu1Feb	0.034218893140055
809	Actinobacteriota	SKBlu1Feb	0.043972624885488
810	Verrucomicrobiota	SKBlu1Feb	0.012825348924934
811	SAR324_clade(Marine_group_B)	SKBlu1Feb	0.002209408848413
812	Crenarchaeota	SKBlu1Feb	0.00107776041386
813	Firmicutes	SKBlu1Feb	0.001562752600097
814	others	SKBlu1Feb	0.0114781484076091
815	Bacteroidota	SKBlu1May	0.042517648326777
816	Cyanobacteria	SKBlu1May	0.892547286738158
817	Proteobacteria	SKBlu1May	0.050546963410034
818	Thermoplasmatota	SKBlu1May	0.00555046613137899
819	Planctomycetota	SKBlu1May	0.001562752600097
820	Actinobacteriota	SKBlu1May	0.004364929676133
821	Verrucomicrobiota	SKBlu1May	0.000484992186237
822	SAR324_clade(Marine_group_B)	SKBlu1May	0.001347200517325
823	Crenarchaeota	SKBlu1May	0
824	Firmicutes	SKBlu1May	0
825	others	SKBlu1May	0.00107776041385999
826	Bacteroidota	SKBlu1Nov	0.310179447108908
827	Cyanobacteria	SKBlu1Nov	0.230425176483268
828	Proteobacteria	SKBlu1Nov	0.20154119739182
829	Thermoplasmatota	SKBlu1Nov	0.041870992078461
830	Planctomycetota	SKBlu1Nov	0.047906450396077
831	Actinobacteriota	SKBlu1Nov	0.0967289971439349
832	Verrucomicrobiota	SKBlu1Nov	0.014926981731961
833	SAR324_clade(Marine_group_B)	SKBlu1Nov	0.013094789028399
834	Crenarchaeota	SKBlu1Nov	0.010130947890284
835	Firmicutes	SKBlu1Nov	0.000323328124158
836	others	SKBlu1Nov	0.0328716926227299
837	Bacteroidota	SKBlu2Aug	0.238508379587218
838	Cyanobacteria	SKBlu2Aug	0.484507194050763
839	Proteobacteria	SKBlu2Aug	0.141671606401897
840	Thermoplasmatota	SKBlu2Aug	0.003502721345045
841	Planctomycetota	SKBlu2Aug	0.017998598911462
842	Actinobacteriota	SKBlu2Aug	0.00269440103465
843	Verrucomicrobiota	SKBlu2Aug	0.0799698227084119
844	SAR324_clade(Marine_group_B)	SKBlu2Aug	0.01886080724255
845	Crenarchaeota	SKBlu2Aug	0
846	Firmicutes	SKBlu2Aug	0.00749043487632699
847	others	SKBlu2Aug	0.00479603384167693
848	Bacteroidota	SKBlu2Feb	0.393059222934742
849	Cyanobacteria	SKBlu2Feb	0.00991539580751199
850	Proteobacteria	SKBlu2Feb	0.290348655493884
851	Thermoplasmatota	SKBlu2Feb	0.19992455677103
852	Planctomycetota	SKBlu2Feb	0.040200463436978
853	Actinobacteriota	SKBlu2Feb	0.0377216144851
854	Verrucomicrobiota	SKBlu2Feb	0.010562052055828
855	SAR324_clade(Marine_group_B)	SKBlu2Feb	0.000808320310394999
856	Crenarchaeota	SKBlu2Feb	0.004688257800291
857	Firmicutes	SKBlu2Feb	0.000808320310394999
858	others	SKBlu2Feb	0.011963140593846
859	Bacteroidota	SKBlu2May	0.0649350649350649
860	Cyanobacteria	SKBlu2May	0.838820930107237
861	Proteobacteria	SKBlu2May	0.0784070701083149
862	Thermoplasmatota	SKBlu2May	0.00943040362127499
863	Planctomycetota	SKBlu2May	0.001993856765641
864	Actinobacteriota	SKBlu2May	0.001939968744948
865	Verrucomicrobiota	SKBlu2May	0.001454976558711
866	SAR324_clade(Marine_group_B)	SKBlu2May	0.00107776041386
867	Crenarchaeota	SKBlu2May	5.38880206929999e-05
868	Firmicutes	SKBlu2May	5.38880206929999e-05
869	others	SKBlu2May	0.00183219270356205
870	Bacteroidota	SKBlu2Nov	0.163065150617018
871	Cyanobacteria	SKBlu2Nov	0.438971816565178
872	Proteobacteria	SKBlu2Nov	0.183596486501051
873	Thermoplasmatota	SKBlu2Nov	0.035350541574608
874	Planctomycetota	SKBlu2Nov	0.043325968637172
875	Actinobacteriota	SKBlu2Nov	0.0693538826318909
876	Verrucomicrobiota	SKBlu2Nov	0.015034757773347
877	SAR324_clade(Marine_group_B)	SKBlu2Nov	0.015034757773347
878	Crenarchaeota	SKBlu2Nov	0.00916096351780999
879	Firmicutes	SKBlu2Nov	0
880	others	SKBlu2Nov	0.0271056744085789
881	Bacteroidota	SKBlu3Aug	0.237538395214744
882	Cyanobacteria	SKBlu3Aug	0.448294444145067
883	Proteobacteria	SKBlu3Aug	0.158215228754648
884	Thermoplasmatota	SKBlu3Aug	0.00538880206929999
885	Planctomycetota	SKBlu3Aug	0.00625101040038799
886	Actinobacteriota	SKBlu3Aug	0.00603545831761599
887	Verrucomicrobiota	SKBlu3Aug	0.119146413752223
888	SAR324_clade(Marine_group_B)	SKBlu3Aug	0.016920838497602
889	Crenarchaeota	SKBlu3Aug	0
890	Firmicutes	SKBlu3Aug	0
891	others	SKBlu3Aug	0.00220940884841303
892	Bacteroidota	SKBlu3Feb	0.366222988629628
893	Cyanobacteria	SKBlu3Feb	0.012879236945627
894	Proteobacteria	SKBlu3Feb	0.29692299401843
895	Thermoplasmatota	SKBlu3Feb	0.229670744193566
896	Planctomycetota	SKBlu3Feb	0.037506062402328
897	Actinobacteriota	SKBlu3Feb	0.030446731691545
898	Verrucomicrobiota	SKBlu3Feb	0.00937651560058199
899	SAR324_clade(Marine_group_B)	SKBlu3Feb	0.00107776041386
900	Crenarchaeota	SKBlu3Feb	0.004364929676133
901	Firmicutes	SKBlu3Feb	0
902	others	SKBlu3Feb	0.011532036428302
903	Bacteroidota	SKBlu3May	0.0831492159292989
904	Cyanobacteria	SKBlu3May	0.789675055235221
905	Proteobacteria	SKBlu3May	0.100070054426901
906	Thermoplasmatota	SKBlu3May	0.015843078083742
907	Planctomycetota	SKBlu3May	0.002963841138115
908	Actinobacteriota	SKBlu3May	0.003017729158808
909	Verrucomicrobiota	SKBlu3May	0.000969984372473999
910	SAR324_clade(Marine_group_B)	SKBlu3May	0.001454976558711
911	Crenarchaeota	SKBlu3May	5.38880206929999e-05
912	Firmicutes	SKBlu3May	0
913	others	SKBlu3May	0.00280217707603603
914	Bacteroidota	SKBlu3Nov	0.247938783208493
915	Cyanobacteria	SKBlu3Nov	0.332542975696503
916	Proteobacteria	SKBlu3Nov	0.192649673977475
917	Thermoplasmatota	SKBlu3Nov	0.041116559788759
918	Planctomycetota	SKBlu3Nov	0.0736649242873309
919	Actinobacteriota	SKBlu3Nov	0.036859406154012
920	Verrucomicrobiota	SKBlu3Nov	0.015573637980277
921	SAR324_clade(Marine_group_B)	SKBlu3Nov	0.016381958290672
922	Crenarchaeota	SKBlu3Nov	0.00916096351780999
923	Firmicutes	SKBlu3Nov	0.000431104165544
924	others	SKBlu3Nov	0.0336800129331249
925	Bacteroidota	SKLKW1Aug	0.200894541143504
926	Cyanobacteria	SKLKW1Aug	0.540442959530096
927	Proteobacteria	SKLKW1Aug	0.102818343482244
928	Thermoplasmatota	SKLKW1Aug	0.00522713800722099
929	Planctomycetota	SKLKW1Aug	0.00889152341434499
930	Actinobacteriota	SKLKW1Aug	0.002856065096729
931	Verrucomicrobiota	SKLKW1Aug	0.126529072587164
932	SAR324_clade(Marine_group_B)	SKLKW1Aug	0.00684377862801099
933	Crenarchaeota	SKLKW1Aug	0.000269440103465
934	Firmicutes	SKLKW1Aug	0.002209408848413
935	others	SKLKW1Aug	0.00301772915880794
936	Bacteroidota	SKLKW1Feb	0.510157891900631
937	Cyanobacteria	SKLKW1Feb	0.02640513013957
938	Proteobacteria	SKLKW1Feb	0.33248908767581
939	Thermoplasmatota	SKLKW1Feb	0.0574985180794309
940	Planctomycetota	SKLKW1Feb	0.020746887966805
941	Actinobacteriota	SKLKW1Feb	0.024357385353236
942	Verrucomicrobiota	SKLKW1Feb	0.01131648434553
943	SAR324_clade(Marine_group_B)	SKLKW1Feb	0.000323328124158
944	Crenarchaeota	SKLKW1Feb	0.001993856765641
945	Firmicutes	SKLKW1Feb	0.003556609365738
946	others	SKLKW1Feb	0.0111548202834509
947	Bacteroidota	SKLKW1May	0.116452012717573
948	Cyanobacteria	SKLKW1May	0.735894810583607
949	Proteobacteria	SKLKW1May	0.11262596324837
950	Thermoplasmatota	SKLKW1May	0.013633669235329
951	Planctomycetota	SKLKW1May	0.00657433852454599
952	Actinobacteriota	SKLKW1May	0.00829875518672199
953	Verrucomicrobiota	SKLKW1May	0.001454976558711
954	SAR324_clade(Marine_group_B)	SKLKW1May	0.001401088538018
955	Crenarchaeota	SKLKW1May	0.000215552082772
956	Firmicutes	SKLKW1May	0
957	others	SKLKW1May	0.00344883332435197
958	Bacteroidota	SKLKW1Nov	0.1832192703562
959	Cyanobacteria	SKLKW1Nov	0.454006574338525
960	Proteobacteria	SKLKW1Nov	0.189631944818667
961	Thermoplasmatota	SKLKW1Nov	0.030770059815703
962	Planctomycetota	SKLKW1Nov	0.024303497332543
963	Actinobacteriota	SKLKW1Nov	0.0726410518941639
964	Verrucomicrobiota	SKLKW1Nov	0.00883763539365199
965	SAR324_clade(Marine_group_B)	SKLKW1Nov	0.01131648434553
966	Crenarchaeota	SKLKW1Nov	0.00581990623484399
967	Firmicutes	SKLKW1Nov	0.001239424475939
968	others	SKLKW1Nov	0.0182141509942341
969	Bacteroidota	SKLKW2Aug	0.192056905749852
970	Cyanobacteria	SKLKW2Aug	0.544915665247615
971	Proteobacteria	SKLKW2Aug	0.0988845179716549
972	Thermoplasmatota	SKLKW2Aug	0.00625101040038799
973	Planctomycetota	SKLKW2Aug	0.00808320310394999
974	Actinobacteriota	SKLKW2Aug	0.003556609365738
975	Verrucomicrobiota	SKLKW2Aug	0.136929460580913
976	SAR324_clade(Marine_group_B)	SKLKW2Aug	0.004688257800291
977	Crenarchaeota	SKLKW2Aug	0.000431104165544
978	Firmicutes	SKLKW2Aug	0.001239424475939
979	others	SKLKW2Aug	0.00296384113811499
980	Bacteroidota	SKLKW2Feb	0.50331411327262
981	Cyanobacteria	SKLKW2Feb	0.033518348871046
982	Proteobacteria	SKLKW2Feb	0.265452389933718
983	Thermoplasmatota	SKLKW2Feb	0.0806703669774209
984	Planctomycetota	SKLKW2Feb	0.044942609257962
985	Actinobacteriota	SKLKW2Feb	0.044080400926874
986	Verrucomicrobiota	SKLKW2Feb	0.00662822654523899
987	SAR324_clade(Marine_group_B)	SKLKW2Feb	0.000377216144851
988	Crenarchaeota	SKLKW2Feb	0.002209408848413
989	Firmicutes	SKLKW2Feb	0.003987713531282
990	others	SKLKW2Feb	0.0148192056905749
991	Bacteroidota	SKLKW2May	0.164466239155036
992	Cyanobacteria	SKLKW2May	0.604030823947836
993	Proteobacteria	SKLKW2May	0.177668804224821
994	Thermoplasmatota	SKLKW2May	0.024303497332543
995	Planctomycetota	SKLKW2May	0.00786765102117799
996	Actinobacteriota	SKLKW2May	0.011154820283451
997	Verrucomicrobiota	SKLKW2May	0.003664385407124
998	SAR324_clade(Marine_group_B)	SKLKW2May	0.001939968744948
999	Crenarchaeota	SKLKW2May	0
1000	Firmicutes	SKLKW2May	0
1001	others	SKLKW2May	0.00490380988306305
1002	Bacteroidota	SKLKW2Nov	0.294390257045859
1003	Cyanobacteria	SKLKW2Nov	0.276229994072318
1004	Proteobacteria	SKLKW2Nov	0.231233496793663
1005	Thermoplasmatota	SKLKW2Nov	0.040523791561136
1006	Planctomycetota	SKLKW2Nov	0.036374413967775
