id	PhylumID	SampleID	Abundance
481	SAR324_clade(Marine_group_B)	LTCC3Feb	8.57840203416933e-05
482	Crenarchaeota	LTCC3Feb	0
483	Marinimicrobia_(SAR406_clade)	LTCC3Feb	0
484	others	LTCC3Feb	0.000963358466536501
485	Bacteroidota	LTCC3May	0.349510826506043
486	Cyanobacteria	LTCC3May	0.16145280736655
487	Proteobacteria	LTCC3May	0.386986508938436
488	Thermoplasmatota	LTCC3May	0.0938634020642986
489	Actinobacteriota	LTCC3May	0.0029548899986725
490	Planctomycetota	LTCC3May	0.000967753463906721
491	Verrucomicrobiota	LTCC3May	0.000792669514848773
492	SAR324_clade(Marine_group_B)	LTCC3May	0.00131168287739552
493	Crenarchaeota	LTCC3May	0.000281074902299039
494	Marinimicrobia_(SAR406_clade)	LTCC3May	0.000468458170498399
495	others	LTCC3May	0.00140992619705127
496	Bacteroidota	LTCC3Nov	0.211220624665161
497	Cyanobacteria	LTCC3Nov	0.30793304076374
498	Proteobacteria	LTCC3Nov	0.230640459211954
499	Thermoplasmatota	LTCC3Nov	0.112742096280089
500	Actinobacteriota	LTCC3Nov	0.0201796056490455
501	Planctomycetota	LTCC3Nov	0.0197852051557103
502	Verrucomicrobiota	LTCC3Nov	0.0109773556466064
503	SAR324_clade(Marine_group_B)	LTCC3Nov	0.0320180999856998
504	Crenarchaeota	LTCC3Nov	0.0312808411044501
505	Marinimicrobia_(SAR406_clade)	LTCC3Nov	0.00505548947142628
506	others	LTCC3Nov	0.0181671820661181
507	Bacteroidota	LTCMW1Aug	0.33521250481156
508	Cyanobacteria	LTCMW1Aug	0.0354173634692439
509	Proteobacteria	LTCMW1Aug	0.500576551729577
510	Thermoplasmatota	LTCMW1Aug	0.00266635743817334
511	Actinobacteriota	LTCMW1Aug	0.00946830772220896
512	Planctomycetota	LTCMW1Aug	0.0753803325893079
513	Verrucomicrobiota	LTCMW1Aug	0.012834764955789
514	SAR324_clade(Marine_group_B)	LTCMW1Aug	0.00846671038620786
515	Crenarchaeota	LTCMW1Aug	0
516	Marinimicrobia_(SAR406_clade)	LTCMW1Aug	0
517	others	LTCMW1Aug	0.0199771068979316
518	Bacteroidota	LTCMW1Feb	0.487678908957079
519	Cyanobacteria	LTCMW1Feb	0.00127600787846987
520	Proteobacteria	LTCMW1Feb	0.456177333627191
521	Thermoplasmatota	LTCMW1Feb	0.0286930878739004
522	Actinobacteriota	LTCMW1Feb	0.00232205389766832
523	Planctomycetota	LTCMW1Feb	0.000268610471999228
524	Verrucomicrobiota	LTCMW1Feb	0.0197910712887585
525	SAR324_clade(Marine_group_B)	LTCMW1Feb	0
526	Crenarchaeota	LTCMW1Feb	0.000566000637450528
527	Marinimicrobia_(SAR406_clade)	LTCMW1Feb	0
528	others	LTCMW1Feb	0.00322692536748281
529	Bacteroidota	LTCMW1May	0.298538394849184
530	Cyanobacteria	LTCMW1May	0.197882991840578
531	Proteobacteria	LTCMW1May	0.379626837177756
532	Thermoplasmatota	LTCMW1May	0.113504384534932
533	Actinobacteriota	LTCMW1May	0.00503515953673982
534	Planctomycetota	LTCMW1May	0.000666480925233774
535	Verrucomicrobiota	LTCMW1May	0.00159800874500684
536	SAR324_clade(Marine_group_B)	LTCMW1May	0.00154016644646423
537	Crenarchaeota	LTCMW1May	0
538	Marinimicrobia_(SAR406_clade)	LTCMW1May	0.000577562417424087
539	others	LTCMW1May	0.00103001352668031
540	Bacteroidota	LTCMW1Nov	0.287507336386063
541	Cyanobacteria	LTCMW1Nov	0.256389972511421
542	Proteobacteria	LTCMW1Nov	0.244564180536358
543	Thermoplasmatota	LTCMW1Nov	0.122520180758059
544	Actinobacteriota	LTCMW1Nov	0.0273869284555903
545	Planctomycetota	LTCMW1Nov	0.0119685993089276
546	Verrucomicrobiota	LTCMW1Nov	0.00866949294164883
547	SAR324_clade(Marine_group_B)	LTCMW1Nov	0.0100556881792934
548	Crenarchaeota	LTCMW1Nov	0.0152846460325259
549	Marinimicrobia_(SAR406_clade)	LTCMW1Nov	0.00794399366164176
550	others	LTCMW1Nov	0.00770898122847163
551	Bacteroidota	LTCMW2Aug	0.297212801332807
552	Cyanobacteria	LTCMW2Aug	0.0467376216717358
553	Proteobacteria	LTCMW2Aug	0.45689978458799
554	Thermoplasmatota	LTCMW2Aug	0.0267682522220854
555	Actinobacteriota	LTCMW2Aug	0.0279130877316924
556	Planctomycetota	LTCMW2Aug	0.0711459550493393
557	Verrucomicrobiota	LTCMW2Aug	0.0200987941081964
558	SAR324_clade(Marine_group_B)	LTCMW2Aug	0.0259542821470741
559	Crenarchaeota	LTCMW2Aug	0.00486990640671781
560	Marinimicrobia_(SAR406_clade)	LTCMW2Aug	0.000486990640671781
561	others	LTCMW2Aug	0.02191252410169
562	Bacteroidota	LTCMW2Feb	0.510403221352571
563	Cyanobacteria	LTCMW2Feb	0.00299018132728768
564	Proteobacteria	LTCMW2Feb	0.414973413544529
565	Thermoplasmatota	LTCMW2Feb	0.0333951501210599
566	Actinobacteriota	LTCMW2Feb	0.003662529791682
567	Planctomycetota	LTCMW2Feb	0.00185690260445705
568	Verrucomicrobiota	LTCMW2Feb	0.0289514448158918
569	SAR324_clade(Marine_group_B)	LTCMW2Feb	0.000380903098350164
570	Crenarchaeota	LTCMW2Feb	0.000666580422112787
571	Marinimicrobia_(SAR406_clade)	LTCMW2Feb	0
572	others	LTCMW2Feb	0.00271967292205921
573	Bacteroidota	LTCMW2May	0.548608009949574
574	Cyanobacteria	LTCMW2May	0.0129394838126087
575	Proteobacteria	LTCMW2May	0.409132960062213
576	Thermoplasmatota	LTCMW2May	0.020276180254994
577	Actinobacteriota	LTCMW2May	0.00260986690308523
578	Planctomycetota	LTCMW2May	0.00141785575429283
579	Verrucomicrobiota	LTCMW2May	0.000301337013555809
580	SAR324_clade(Marine_group_B)	LTCMW2May	0.000484689567771222
581	Crenarchaeota	LTCMW2May	0.000193875827108489
582	Marinimicrobia_(SAR406_clade)	LTCMW2May	0
583	others	LTCMW2May	0.00403574085479597
584	Bacteroidota	LTCMW2Nov	0.221905132428925
585	Cyanobacteria	LTCMW2Nov	0.411688505784451
586	Proteobacteria	LTCMW2Nov	0.21118826910629
587	Thermoplasmatota	LTCMW2Nov	0.0815598361913663
588	Actinobacteriota	LTCMW2Nov	0.0266231640430248
589	Planctomycetota	LTCMW2Nov	0.00621824225835732
590	Verrucomicrobiota	LTCMW2Nov	0.00708543866798311
591	SAR324_clade(Marine_group_B)	LTCMW2Nov	0.010693913457584
592	Crenarchaeota	LTCMW2Nov	0.0125627527025987
593	Marinimicrobia_(SAR406_clade)	LTCMW2Nov	0.00716388377255628
594	others	LTCMW2Nov	0.00331086158686356
595	Bacteroidota	LTCMW3Aug	0.353340180890401
596	Cyanobacteria	LTCMW3Aug	0.0155790569238024
597	Proteobacteria	LTCMW3Aug	0.458618650533559
598	Thermoplasmatota	LTCMW3Aug	0.030908944912156
599	Actinobacteriota	LTCMW3Aug	0.0193724962359262
600	Planctomycetota	LTCMW3Aug	0.0475789816948197
601	Verrucomicrobiota	LTCMW3Aug	0.0316960825277281
602	SAR324_clade(Marine_group_B)	LTCMW3Aug	0.0258548205741408
603	Crenarchaeota	LTCMW3Aug	0.00414834807719423
604	Marinimicrobia_(SAR406_clade)	LTCMW3Aug	0.000289419633292621
605	others	LTCMW3Aug	0.0126130179969803
606	Bacteroidota	LTCMW3Feb	0.480688835485315
607	Cyanobacteria	LTCMW3Feb	0.00234987316483694
608	Proteobacteria	LTCMW3Feb	0.450887092813919
609	Thermoplasmatota	LTCMW3Feb	0.0395609055509026
610	Actinobacteriota	LTCMW3Feb	0.00143912350566425
611	Planctomycetota	LTCMW3Feb	0.00121190284742838
612	Verrucomicrobiota	LTCMW3Feb	0.0195744699569561
613	SAR324_clade(Marine_group_B)	LTCMW3Feb	0.000187086055792478
614	Crenarchaeota	LTCMW3Feb	0.000748344223169914
615	Marinimicrobia_(SAR406_clade)	LTCMW3Feb	0
616	others	LTCMW3Feb	0.00335236639601511
617	Bacteroidota	LTCMW3May	0.454597601443098
618	Cyanobacteria	LTCMW3May	0.0239162378621411
619	Proteobacteria	LTCMW3May	0.349429487709858
620	Thermoplasmatota	LTCMW3May	0.149918354853168
621	Actinobacteriota	LTCMW3May	0.0119772665836225
622	Planctomycetota	LTCMW3May	0.000767513809346275
623	Verrucomicrobiota	LTCMW3May	0.000850041219539942
624	SAR324_clade(Marine_group_B)	LTCMW3May	0.00194415044286594
625	Crenarchaeota	LTCMW3May	0.00117683607718017
626	Marinimicrobia_(SAR406_clade)	LTCMW3May	9.05258520907822e-05
627	others	LTCMW3May	0.00533198414709035
628	Bacteroidota	LTCMW3Nov	0.285728168704024
629	Cyanobacteria	LTCMW3Nov	0.298788863676993
630	Proteobacteria	LTCMW3Nov	0.235729524752771
631	Thermoplasmatota	LTCMW3Nov	0.0915896958541394
632	Actinobacteriota	LTCMW3Nov	0.0264518828832076
633	Planctomycetota	LTCMW3Nov	0.0187844814820039
634	Verrucomicrobiota	LTCMW3Nov	0.00731959648584079
635	SAR324_clade(Marine_group_B)	LTCMW3Nov	0.0124829152593119
636	Crenarchaeota	LTCMW3Nov	0.0108458116187464
637	Marinimicrobia_(SAR406_clade)	LTCMW3Nov	0.00665073353979732
638	others	LTCMW3Nov	0.00562832574316419
639	Bacteroidota	LTPC1Aug	0.340650442311207
640	Cyanobacteria	LTPC1Aug	0.0310388946871374
641	Proteobacteria	LTPC1Aug	0.448865584677867
642	Thermoplasmatota	LTPC1Aug	0.0409348982334589
643	Actinobacteriota	LTPC1Aug	0.0425094389252873
644	Planctomycetota	LTPC1Aug	0.0357418762376259
645	Verrucomicrobiota	LTPC1Aug	0.0170595071494419
646	SAR324_clade(Marine_group_B)	LTPC1Aug	0.0184231030427604
647	Crenarchaeota	LTPC1Aug	0.0130496979886219
648	Marinimicrobia_(SAR406_clade)	LTPC1Aug	0.00355028548219862
649	others	LTPC1Aug	0.00817627126439369
650	Bacteroidota	LTPC1Feb	0.406405945273415
651	Cyanobacteria	LTPC1Feb	0.00214594406884476
652	Proteobacteria	LTPC1Feb	0.499507968876472
653	Thermoplasmatota	LTPC1Feb	0.0430931210120313
654	Actinobacteriota	LTPC1Feb	0.00391845600938695
655	Planctomycetota	LTPC1Feb	0.000780637859529527
656	Verrucomicrobiota	LTPC1Feb	0.0425313209659846
657	SAR324_clade(Marine_group_B)	LTPC1Feb	0
658	Crenarchaeota	LTPC1Feb	0.000463090255629562
659	Marinimicrobia_(SAR406_clade)	LTPC1Feb	9.26180511259124e-05
660	others	LTPC1Feb	0.00106089762758033
661	Bacteroidota	LTPC1May	0.301809555827404
662	Cyanobacteria	LTPC1May	0.407979748634005
663	Proteobacteria	LTPC1May	0.219243229335852
664	Thermoplasmatota	LTPC1May	0.0347538049987822
665	Actinobacteriota	LTPC1May	0.0206884423393496
666	Planctomycetota	LTPC1May	0.0034516512704173
667	Verrucomicrobiota	LTPC1May	0.00217231503609549
668	SAR324_clade(Marine_group_B)	LTPC1May	0.00169896386766153
669	Crenarchaeota	LTPC1May	0.000499695255194568
670	Marinimicrobia_(SAR406_clade)	LTPC1May	0.00229859817389501
671	others	LTPC1May	0.00540399526134361
672	Bacteroidota	LTPC1Nov	0.180632705756206
673	Cyanobacteria	LTPC1Nov	0.463807151746859
674	Proteobacteria	LTPC1Nov	0.186508792711678
675	Thermoplasmatota	LTPC1Nov	0.0310519802315235
676	Actinobacteriota	LTPC1Nov	0.0642938751964949
677	Planctomycetota	LTPC1Nov	0.0131622943633735
678	Verrucomicrobiota	LTPC1Nov	0.00713146300298136
679	SAR324_clade(Marine_group_B)	LTPC1Nov	0.0300140784232354
680	Crenarchaeota	LTPC1Nov	0.00959633799926575
681	Marinimicrobia_(SAR406_clade)	LTPC1Nov	0.00449190289327333
682	others	LTPC1Nov	0.00930941767510862
683	Bacteroidota	LTPC2Aug	0.957546513540242
684	Cyanobacteria	LTPC2Aug	0.00239006390597803
685	Proteobacteria	LTPC2Aug	0.0277325066097166
686	Thermoplasmatota	LTPC2Aug	0.00170971066019468
687	Actinobacteriota	LTPC2Aug	0.00304719813417347
688	Planctomycetota	LTPC2Aug	0.0037182637058337
689	Verrucomicrobiota	LTPC2Aug	0.000840034552010567
690	SAR324_clade(Marine_group_B)	LTPC2Aug	0.00080843405454379
691	Crenarchaeota	LTPC2Aug	0.000959261303525841
692	Marinimicrobia_(SAR406_clade)	LTPC2Aug	0.000144794159022768
693	others	LTPC2Aug	0.00110321937475832
694	Bacteroidota	LTPC2May	0.52277239057048
695	Cyanobacteria	LTPC2May	0.0780806827684145
696	Proteobacteria	LTPC2May	0.329475628182331
697	Thermoplasmatota	LTPC2May	0.0416559212288484
698	Actinobacteriota	LTPC2May	0.0141973015657253
699	Planctomycetota	LTPC2May	0.00199911306382694
700	Verrucomicrobiota	LTPC2May	0.00133592419188329
701	SAR324_clade(Marine_group_B)	LTPC2May	0.00222590858685353
702	Crenarchaeota	LTPC2May	0.000741969528951175
703	Marinimicrobia_(SAR406_clade)	LTPC2May	0.00231865477797242
704	others	LTPC2May	0.00519650553471362
705	Bacteroidota	LTPC2Nov	0.16507616849266
706	Cyanobacteria	LTPC2Nov	0.47178995032924
707	Proteobacteria	LTPC2Nov	0.16428162682898
708	Thermoplasmatota	LTPC2Nov	0.0359388348498503
709	Actinobacteriota	LTPC2Nov	0.0967579509927179
710	Planctomycetota	LTPC2Nov	0.0208834145390355
711	Verrucomicrobiota	LTPC2Nov	0.00450593179287607
712	SAR324_clade(Marine_group_B)	LTPC2Nov	0.0164407460680667
713	Crenarchaeota	LTPC2Nov	0.0112319399411042
714	Marinimicrobia_(SAR406_clade)	LTPC2Nov	0.00556537564649308
715	others	LTPC2Nov	0.00752806051897659
716	Bacteroidota	LTPC3Aug	0.299436662398864
717	Cyanobacteria	LTPC3Aug	0.0448748751984164
718	Proteobacteria	LTPC3Aug	0.444405210667645
719	Thermoplasmatota	LTPC3Aug	0.0360340334342421
720	Actinobacteriota	LTPC3Aug	0.0501017956446689
721	Planctomycetota	LTPC3Aug	0.0505761853702863
722	Verrucomicrobiota	LTPC3Aug	0.0169007908622543
723	SAR324_clade(Marine_group_B)	LTPC3Aug	0.0290175424263362
724	Crenarchaeota	LTPC3Aug	0.0145087712131681
725	Marinimicrobia_(SAR406_clade)	LTPC3Aug	0.00685136418399605
726	others	LTPC3Aug	0.00729276860012307
727	Bacteroidota	LTPC3Feb	0.52154690414295
728	Cyanobacteria	LTPC3Feb	0
729	Proteobacteria	LTPC3Feb	0.377498667466464
730	Thermoplasmatota	LTPC3Feb	0.0731740069553372
731	Actinobacteriota	LTPC3Feb	0.00134958162501668
732	Planctomycetota	LTPC3Feb	0.000103203300712286
733	Verrucomicrobiota	LTPC3Feb	0.0249859936002602
734	SAR324_clade(Marine_group_B)	LTPC3Feb	0
735	Crenarchaeota	LTPC3Feb	0.00134164290925972
736	Marinimicrobia_(SAR406_clade)	LTPC3Feb	0
737	others	LTPC3Feb	0
738	Bacteroidota	LTPC3May	0.283782911918845
739	Cyanobacteria	LTPC3May	0.428235971486571
740	Proteobacteria	LTPC3May	0.240281004880062
741	Thermoplasmatota	LTPC3May	0.0225971540129248
742	Actinobacteriota	LTPC3May	0.0189649640455809
743	Planctomycetota	LTPC3May	0.00143243648883473
744	Verrucomicrobiota	LTPC3May	0.00115069097013279
745	SAR324_clade(Marine_group_B)	LTPC3May	0.00139178365150767
746	Crenarchaeota	LTPC3May	0
747	Marinimicrobia_(SAR406_clade)	LTPC3May	0.0008947180616835
748	others	LTPC3May	0.0012683644838587
749	Bacteroidota	LTPC3Nov	0.27775231902895
750	Cyanobacteria	LTPC3Nov	0.162680436036779
751	Proteobacteria	LTPC3Nov	0.27453777916574
752	Thermoplasmatota	LTPC3Nov	0.0294501471133377
753	Actinobacteriota	LTPC3Nov	0.159605265024206
754	Planctomycetota	LTPC3Nov	0.023246273122556
755	Verrucomicrobiota	LTPC3Nov	0.0013452365236296
756	SAR324_clade(Marine_group_B)	LTPC3Nov	0.0409114514236706
757	Crenarchaeota	LTPC3Nov	0.0129719236221395
758	Marinimicrobia_(SAR406_clade)	LTPC3Nov	0.00638617778320712
759	others	LTPC3Nov	0.0111129911557847
760	Bacteroidota	SKSha1Feb	0.478505911112567
761	Cyanobacteria	SKSha1Feb	0
762	Proteobacteria	SKSha1Feb	0.450223366860544
763	Thermoplasmatota	SKSha1Feb	0.025212540993364
764	Actinobacteriota	SKSha1Feb	0.00595358750007857
765	Planctomycetota	SKSha1Feb	0.0210661154745391
766	Verrucomicrobiota	SKSha1Feb	0.0145083515016728
767	SAR324_clade(Marine_group_B)	SKSha1Feb	0.00182937506810618
768	Crenarchaeota	SKSha1Feb	0.000562884636340362
769	Marinimicrobia_(SAR406_clade)	SKSha1Feb	0.000281442318170181
770	others	SKSha1Feb	0.00185642453461765
771	Bacteroidota	SKSha2Feb	0.357030477651697
772	Cyanobacteria	SKSha2Feb	0
773	Proteobacteria	SKSha2Feb	0.568844076846367
774	Thermoplasmatota	SKSha2Feb	0.00342132150330149
775	Actinobacteriota	SKSha2Feb	0.00357922865044988
776	Planctomycetota	SKSha2Feb	0.00747645392069918
777	Verrucomicrobiota	SKSha2Feb	0.0572176739592761
778	SAR324_clade(Marine_group_B)	SKSha2Feb	0.0013685286013206
779	Crenarchaeota	SKSha2Feb	0
780	Marinimicrobia_(SAR406_clade)	SKSha2Feb	0.000410558580396179
781	others	SKSha2Feb	0.000651680286493095
782	Bacteroidota	SKSha3Feb	0.313648242276283
783	Cyanobacteria	SKSha3Feb	0
784	Proteobacteria	SKSha3Feb	0.596866212762068
785	Thermoplasmatota	SKSha3Feb	0.0281172098777377
786	Actinobacteriota	SKSha3Feb	0.0085315281184422
787	Planctomycetota	SKSha3Feb	0.00732081470486379
788	Verrucomicrobiota	SKSha3Feb	0.0428049721952557
789	SAR324_clade(Marine_group_B)	SKSha3Feb	0.000400879032047231
790	Crenarchaeota	SKSha3Feb	0
791	Marinimicrobia_(SAR406_clade)	SKSha3Feb	0.000935384408110206
792	others	SKSha3Feb	0.00137475662519249
793	Bacteroidota	SKBlu1Aug	0.113760428322074
794	Cyanobacteria	SKBlu1Aug	0.59433823316763
795	Proteobacteria	SKBlu1Aug	0.136918795810934
796	Thermoplasmatota	SKBlu1Aug	0.0143157097888785
797	Actinobacteriota	SKBlu1Aug	0.00641357978316987
798	Planctomycetota	SKBlu1Aug	0.0107164319607495
799	Verrucomicrobiota	SKBlu1Aug	0.0716276956147545
800	SAR324_clade(Marine_group_B)	SKBlu1Aug	0.0401980761379282
801	Crenarchaeota	SKBlu1Aug	0
802	Marinimicrobia_(SAR406_clade)	SKBlu1Aug	0.000327701707646153
803	others	SKBlu1Aug	0.0113833477062346
804	Bacteroidota	SKBlu1Feb	0.451435482690847
805	Cyanobacteria	SKBlu1Feb	0.0404831542719274
806	Proteobacteria	SKBlu1Feb	0.305677061410853
807	Thermoplasmatota	SKBlu1Feb	0.0661805315902854
808	Actinobacteriota	SKBlu1Feb	0.0611350466248425
809	Planctomycetota	SKBlu1Feb	0.0447801347943513
810	Verrucomicrobiota	SKBlu1Feb	0.0115752590889327
811	SAR324_clade(Marine_group_B)	SKBlu1Feb	0.00399977334475724
812	Crenarchaeota	SKBlu1Feb	0.00195110894866207
813	Marinimicrobia_(SAR406_clade)	SKBlu1Feb	0.00751176945234897
814	others	SKBlu1Feb	0.00527067778219281
815	Bacteroidota	SKBlu1May	0.0477615037894674
816	Cyanobacteria	SKBlu1May	0.880909947660612
817	Proteobacteria	SKBlu1May	0.0492487692586622
818	Thermoplasmatota	SKBlu1May	0.00785072768060121
819	Actinobacteriota	SKBlu1May	0.00683875187954288
820	Planctomycetota	SKBlu1May	0.00175457488549533
821	Verrucomicrobiota	SKBlu1May	0.000552853832651792
822	SAR324_clade(Marine_group_B)	SKBlu1May	0.00274394365527051
823	Crenarchaeota	SKBlu1May	0
824	Marinimicrobia_(SAR406_clade)	SKBlu1May	0.00120733520831903
825	others	SKBlu1May	0.00113159214937775
826	Bacteroidota	SKBlu1Nov	0.28733744247251
827	Cyanobacteria	SKBlu1Nov	0.204639257520123
828	Proteobacteria	SKBlu1Nov	0.16173149971765
829	Thermoplasmatota	SKBlu1Nov	0.052595982919646
830	Actinobacteriota	SKBlu1Nov	0.133639235979309
831	Planctomycetota	SKBlu1Nov	0.0599678984359425
832	Verrucomicrobiota	SKBlu1Nov	0.0174040130106102
833	SAR324_clade(Marine_group_B)	SKBlu1Nov	0.0235843520603487
834	Crenarchaeota	SKBlu1Nov	0.0183253339728265
835	Marinimicrobia_(SAR406_clade)	SKBlu1Nov	0.0138414756603264
836	others	SKBlu1Nov	0.0269335082507077
837	Bacteroidota	SKBlu2Aug	0.179964553758324
838	Cyanobacteria	SKBlu2Aug	0.501709190297663
839	Proteobacteria	SKBlu2Aug	0.149269417635181
840	Thermoplasmatota	SKBlu2Aug	0.00540117073712174
841	Actinobacteriota	SKBlu2Aug	0.00422417186387447
842	Planctomycetota	SKBlu2Aug	0.0205051147371499
843	Verrucomicrobiota	SKBlu2Aug	0.0879284370519362
844	SAR324_clade(Marine_group_B)	SKBlu2Aug	0.0397284012131927
845	Crenarchaeota	SKBlu2Aug	0
846	Marinimicrobia_(SAR406_clade)	SKBlu2Aug	0.000908077742015834
847	others	SKBlu2Aug	0.0103614649635407
848	Bacteroidota	SKBlu2Feb	0.373651982501472
849	Cyanobacteria	SKBlu2Feb	0.00866538004200562
850	Proteobacteria	SKBlu2Feb	0.237140534991938
851	Thermoplasmatota	SKBlu2Feb	0.244262674472944
852	Actinobacteriota	SKBlu2Feb	0.0508689246231185
853	Planctomycetota	SKBlu2Feb	0.049664261187846
854	Verrucomicrobiota	SKBlu2Feb	0.00979211464290068
855	SAR324_clade(Marine_group_B)	SKBlu2Feb	0.0014211110608813
856	Crenarchaeota	SKBlu2Feb	0.00824244415311152
857	Marinimicrobia_(SAR406_clade)	SKBlu2Feb	0.00975829595138491
858	others	SKBlu2Feb	0.00653227637239784
859	Bacteroidota	SKBlu2May	0.0736186441289192
860	Cyanobacteria	SKBlu2May	0.826883017266997
861	Proteobacteria	SKBlu2May	0.0737782540170282
862	Thermoplasmatota	SKBlu2May	0.013345685408274
863	Actinobacteriota	SKBlu2May	0.00297742306205468
864	Planctomycetota	SKBlu2May	0.00228512618736482
865	Verrucomicrobiota	SKBlu2May	0.00188734240880411
866	SAR324_clade(Marine_group_B)	SKBlu2May	0.00219081019074013
867	Crenarchaeota	SKBlu2May	0.000109540509537007
868	Marinimicrobia_(SAR406_clade)	SKBlu2May	0.0016431076430551
869	others	SKBlu2May	0.00128104917722549
870	Bacteroidota	SKBlu2Nov	0.158384219014489
871	Cyanobacteria	SKBlu2Nov	0.392726003748591
872	Proteobacteria	SKBlu2Nov	0.15565963600782
873	Thermoplasmatota	SKBlu2Nov	0.0449620401564765
874	Actinobacteriota	SKBlu2Nov	0.0965883107707127
875	Planctomycetota	SKBlu2Nov	0.0527241495996258
876	Verrucomicrobiota	SKBlu2Nov	0.0191728374551981
877	SAR324_clade(Marine_group_B)	SKBlu2Nov	0.0275365080113856
878	Crenarchaeota	SKBlu2Nov	0.0167785174262923
879	Marinimicrobia_(SAR406_clade)	SKBlu2Nov	0.014311088393014
880	others	SKBlu2Nov	0.021156689416396
881	Bacteroidota	SKBlu3Aug	0.186873662198318
882	Cyanobacteria	SKBlu3Aug	0.45668046816889
883	Proteobacteria	SKBlu3Aug	0.16691498496023
884	Thermoplasmatota	SKBlu3Aug	0.00804935634759524
885	Actinobacteriota	SKBlu3Aug	0.00938634752790002
886	Planctomycetota	SKBlu3Aug	0.00673721352025786
887	Verrucomicrobiota	SKBlu3Aug	0.127772680600429
888	SAR324_clade(Marine_group_B)	SKBlu3Aug	0.0351583941853981
889	Crenarchaeota	SKBlu3Aug	0
890	Marinimicrobia_(SAR406_clade)	SKBlu3Aug	0.000111969408233752
891	others	SKBlu3Aug	0.0023149230827485
892	Bacteroidota	SKBlu3Feb	0.34828033803814
893	Cyanobacteria	SKBlu3Feb	0.0112000001414732
894	Proteobacteria	SKBlu3Feb	0.230393077728857
895	Thermoplasmatota	SKBlu3Feb	0.287224003677165
896	Actinobacteriota	SKBlu3Feb	0.0419941886605668
897	Planctomycetota	SKBlu3Feb	0.0470628851386798
898	Verrucomicrobiota	SKBlu3Feb	0.00973876182296301
899	SAR324_clade(Marine_group_B)	SKBlu3Feb	0.00194008370648214
900	Crenarchaeota	SKBlu3Feb	0.00785733901125267
901	Marinimicrobia_(SAR406_clade)	SKBlu3Feb	0.00921539760579016
902	others	SKBlu3Feb	0.00509392446863
903	Bacteroidota	SKBlu3May	0.0990739630934009
904	Cyanobacteria	SKBlu3May	0.764805437776129
905	Proteobacteria	SKBlu3May	0.0985494461938563
906	Thermoplasmatota	SKBlu3May	0.0220732302608249
907	Actinobacteriota	SKBlu3May	0.00462949503716775
908	Planctomycetota	SKBlu3May	0.0031486749114589
909	Verrucomicrobiota	SKBlu3May	0.000876480985094148
910	SAR324_clade(Marine_group_B)	SKBlu3May	0.00290170135411971
911	Crenarchaeota	SKBlu3May	0.000107470420522952
912	Marinimicrobia_(SAR406_clade)	SKBlu3May	0.00118217462575247
913	others	SKBlu3May	0.00265192534167302
914	Bacteroidota	SKBlu3Nov	0.233404724377176
915	Cyanobacteria	SKBlu3Nov	0.302013974403666
916	Proteobacteria	SKBlu3Nov	0.157590586348205
917	Thermoplasmatota	SKBlu3Nov	0.0527245843431917
918	Actinobacteriota	SKBlu3Nov	0.051460313175793
919	Planctomycetota	SKBlu3Nov	0.094098004363288
920	Verrucomicrobiota	SKBlu3Nov	0.0180928476634025
921	SAR324_clade(Marine_group_B)	SKBlu3Nov	0.0302499528736037
922	Crenarchaeota	SKBlu3Nov	0.0169160920674757
923	Marinimicrobia_(SAR406_clade)	SKBlu3Nov	0.01761263703496
924	others	SKBlu3Nov	0.0258362833492384
925	Bacteroidota	SKLKW1Aug	0.149485154329589
926	Cyanobacteria	SKLKW1Aug	0.562475458021652
927	Proteobacteria	SKLKW1Aug	0.107913961931067
928	Thermoplasmatota	SKLKW1Aug	0.00807989884507406
929	Actinobacteriota	SKLKW1Aug	0.0045460695997401
930	Planctomycetota	SKLKW1Aug	0.0103444575312803
931	Verrucomicrobiota	SKLKW1Aug	0.136610857026959
932	SAR324_clade(Marine_group_B)	SKLKW1Aug	0.0145095434095991
933	Crenarchaeota	SKLKW1Aug	0.00057124186651965
934	Marinimicrobia_(SAR406_clade)	SKLKW1Aug	0.00057124186651965
935	others	SKLKW1Aug	0.00489211557199998
936	Bacteroidota	SKLKW1Feb	0.524570661275269
937	Cyanobacteria	SKLKW1Feb	0.0221880233463806
938	Proteobacteria	SKLKW1Feb	0.295883347765638
939	Thermoplasmatota	SKLKW1Feb	0.0694536072744456
940	Actinobacteriota	SKLKW1Feb	0.0325902702798263
941	Planctomycetota	SKLKW1Feb	0.0247583199177728
942	Verrucomicrobiota	SKLKW1Feb	0.00896521578737471
943	SAR324_clade(Marine_group_B)	SKLKW1Feb	0.000562398469418188
944	Crenarchaeota	SKLKW1Feb	0.00346812389474549
945	Marinimicrobia_(SAR406_clade)	SKLKW1Feb	0.00740491318067281
946	others	SKLKW1Feb	0.0101551188084565
947	Bacteroidota	SKLKW1May	0.143683171837062
948	Cyanobacteria	SKLKW1May	0.696664207201799
949	Proteobacteria	SKLKW1May	0.113091598641258
950	Thermoplasmatota	SKLKW1May	0.018546058892612
951	Actinobacteriota	SKLKW1May	0.0124075065964643
952	Planctomycetota	SKLKW1May	0.00694906455033044
953	Verrucomicrobiota	SKLKW1May	0.00140541757490769
