id	PhylumID	SampleID	Abundance	Region	Site	Season	Site2	Month	Site2avgrela
24	Cyanobacteria	HKBea1May	0.561767105	HK	Bea1	May	Bea	5	0.491781112
68	Cyanobacteria	HKBea2May	0.560576012	HK	Bea2	May	Bea	5	
112	Cyanobacteria	HKBea3May	0.353000218	HK	Bea3	May	Bea	5	
32	Marinimicrobia_(SAR406_clade)	HKBea1May	0.003578755	HK	Bea1	May	Bea	5	0.004498661
76	Marinimicrobia_(SAR406_clade)	HKBea2May	0.00545201	HK	Bea2	May	Bea	5	
120	Marinimicrobia_(SAR406_clade)	HKBea3May	0.004465219	HK	Bea3	May	Bea	5	
33	others	HKBea1May	0.005344859	HK	Bea1	May	Bea	5	0.005055302
77	others	HKBea2May	0.004452568	HK	Bea2	May	Bea	5	
121	others	HKBea3May	0.00536848	HK	Bea3	May	Bea	5	
28	Planctomycetota	HKBea1May	0.011096782	HK	Bea1	May	Bea	5	0.009636565
72	Planctomycetota	HKBea2May	0.009713352	HK	Bea2	May	Bea	5	
116	Planctomycetota	HKBea3May	0.008099561	HK	Bea3	May	Bea	5	
25	Proteobacteria	HKBea1May	0.14816089	HK	Bea1	May	Bea	5	0.167121408
69	Proteobacteria	HKBea2May	0.151546698	HK	Bea2	May	Bea	5	
113	Proteobacteria	HKBea3May	0.201656636	HK	Bea3	May	Bea	5	
30	SAR324_clade(Marine_group_B)	HKBea1May	0.007312889	HK	Bea1	May	Bea	5	0.011007021
74	SAR324_clade(Marine_group_B)	HKBea2May	0.009166566	HK	Bea2	May	Bea	5	
118	SAR324_clade(Marine_group_B)	HKBea3May	0.016541607	HK	Bea3	May	Bea	5	
26	Thermoplasmatota	HKBea1May	0.07073011	HK	Bea1	May	Bea	5	0.114443288
70	Thermoplasmatota	HKBea2May	0.069716997	HK	Bea2	May	Bea	5	
114	Thermoplasmatota	HKBea3May	0.202882756	HK	Bea3	May	Bea	5	
29	Verrucomicrobiota	HKBea1May	0.004171719	HK	Bea1	May	Bea	5	0.0063611
73	Verrucomicrobiota	HKBea2May	0.005353832	HK	Bea2	May	Bea	5	
117	Verrucomicrobiota	HKBea3May	0.009557749	HK	Bea3	May	Bea	5	
819	Actinobacteriota	SKBlu1May	0.006838752	SK	Blu1	May	Blu	5	0.004815223
863	Actinobacteriota	SKBlu2May	0.002977423	SK	Blu2	May	Blu	5	
907	Actinobacteriota	SKBlu3May	0.004629495	SK	Blu3	May	Blu	5	
815	Bacteroidota	SKBlu1May	0.047761504	SK	Blu1	May	Blu	5	0.073484704
859	Bacteroidota	SKBlu2May	0.073618644	SK	Blu2	May	Blu	5	
903	Bacteroidota	SKBlu3May	0.099073963	SK	Blu3	May	Blu	5	
823	Crenarchaeota	SKBlu1May	0	SK	Blu1	May	Blu	5	7.2337E-05
867	Crenarchaeota	SKBlu2May	0.000109541	SK	Blu2	May	Blu	5	
911	Crenarchaeota	SKBlu3May	0.00010747	SK	Blu3	May	Blu	5	
816	Cyanobacteria	SKBlu1May	0.880909948	SK	Blu1	May	Blu	5	0.824199468
860	Cyanobacteria	SKBlu2May	0.826883017	SK	Blu2	May	Blu	5	
904	Cyanobacteria	SKBlu3May	0.764805438	SK	Blu3	May	Blu	5	
824	Marinimicrobia_(SAR406_clade)	SKBlu1May	0.001207335	SK	Blu1	May	Blu	5	0.001344206
868	Marinimicrobia_(SAR406_clade)	SKBlu2May	0.001643108	SK	Blu2	May	Blu	5	
912	Marinimicrobia_(SAR406_clade)	SKBlu3May	0.001182175	SK	Blu3	May	Blu	5	
825	others	SKBlu1May	0.001131592	SK	Blu1	May	Blu	5	0.001688189
869	others	SKBlu2May	0.001281049	SK	Blu2	May	Blu	5	
913	others	SKBlu3May	0.002651925	SK	Blu3	May	Blu	5	
820	Planctomycetota	SKBlu1May	0.001754575	SK	Blu1	May	Blu	5	0.002396125
864	Planctomycetota	SKBlu2May	0.002285126	SK	Blu2	May	Blu	5	
908	Planctomycetota	SKBlu3May	0.003148675	SK	Blu3	May	Blu	5	
817	Proteobacteria	SKBlu1May	0.049248769	SK	Blu1	May	Blu	5	0.073858823
861	Proteobacteria	SKBlu2May	0.073778254	SK	Blu2	May	Blu	5	
905	Proteobacteria	SKBlu3May	0.098549446	SK	Blu3	May	Blu	5	
822	SAR324_clade(Marine_group_B)	SKBlu1May	0.002743944	SK	Blu1	May	Blu	5	0.002612152
866	SAR324_clade(Marine_group_B)	SKBlu2May	0.00219081	SK	Blu2	May	Blu	5	
910	SAR324_clade(Marine_group_B)	SKBlu3May	0.002901701	SK	Blu3	May	Blu	5	
818	Thermoplasmatota	SKBlu1May	0.007850728	SK	Blu1	May	Blu	5	0.014423214
862	Thermoplasmatota	SKBlu2May	0.013345685	SK	Blu2	May	Blu	5	
906	Thermoplasmatota	SKBlu3May	0.02207323	SK	Blu3	May	Blu	5	
821	Verrucomicrobiota	SKBlu1May	0.000552854	SK	Blu1	May	Blu	5	0.001105559
865	Verrucomicrobiota	SKBlu2May	0.001887342	SK	Blu2	May	Blu	5	
909	Verrucomicrobiota	SKBlu3May	0.000876481	SK	Blu3	May	Blu	5	
401	Actinobacteriota	LTCC1May	0.00614828	LT	CC1	May	CC	5	0.004485648
445	Actinobacteriota	LTCC2May	0.004353773	LT	CC2	May	CC	5	
489	Actinobacteriota	LTCC3May	0.00295489	LT	CC3	May	CC	5	
397	Bacteroidota	LTCC1May	0.338897655	LT	CC1	May	CC	5	0.317953635
441	Bacteroidota	LTCC2May	0.265452425	LT	CC2	May	CC	5	
485	Bacteroidota	LTCC3May	0.349510827	LT	CC3	May	CC	5	
405	Crenarchaeota	LTCC1May	0.000574681	LT	CC1	May	CC	5	0.000415365
449	Crenarchaeota	LTCC2May	0.000390338	LT	CC2	May	CC	5	
493	Crenarchaeota	LTCC3May	0.000281075	LT	CC3	May	CC	5	
398	Cyanobacteria	LTCC1May	0.173628731	LT	CC1	May	CC	5	0.22511523
442	Cyanobacteria	LTCC2May	0.340264153	LT	CC2	May	CC	5	
486	Cyanobacteria	LTCC3May	0.161452807	LT	CC3	May	CC	5	
406	Marinimicrobia_(SAR406_clade)	LTCC1May	0.001149361	LT	CC1	May	CC	5	0.000539273
450	Marinimicrobia_(SAR406_clade)	LTCC2May	0	LT	CC2	May	CC	5	
494	Marinimicrobia_(SAR406_clade)	LTCC3May	0.000468458	LT	CC3	May	CC	5	
407	others	LTCC1May	0.003245494	LT	CC1	May	CC	5	0.001989649
451	others	LTCC2May	0.001313527	LT	CC2	May	CC	5	
495	others	LTCC3May	0.001409926	LT	CC3	May	CC	5	
402	Planctomycetota	LTCC1May	0.002516806	LT	CC1	May	CC	5	0.001543819
446	Planctomycetota	LTCC2May	0.001146898	LT	CC2	May	CC	5	
490	Planctomycetota	LTCC3May	0.000967753	LT	CC3	May	CC	5	
399	Proteobacteria	LTCC1May	0.385335152	LT	CC1	May	CC	5	0.362664889
443	Proteobacteria	LTCC2May	0.315673006	LT	CC2	May	CC	5	
487	Proteobacteria	LTCC3May	0.386986509	LT	CC3	May	CC	5	
404	SAR324_clade(Marine_group_B)	LTCC1May	0.001724042	LT	CC1	May	CC	5	0.001369718
448	SAR324_clade(Marine_group_B)	LTCC2May	0.00107343	LT	CC2	May	CC	5	
492	SAR324_clade(Marine_group_B)	LTCC3May	0.001311683	LT	CC3	May	CC	5	
400	Thermoplasmatota	LTCC1May	0.08423595	LT	CC1	May	CC	5	0.0825979
444	Thermoplasmatota	LTCC2May	0.069694349	LT	CC2	May	CC	5	
488	Thermoplasmatota	LTCC3May	0.093863402	LT	CC3	May	CC	5	
403	Verrucomicrobiota	LTCC1May	0.002543849	LT	CC1	May	CC	5	0.001324873
447	Verrucomicrobiota	LTCC2May	0.000638101	LT	CC2	May	CC	5	
491	Verrucomicrobiota	LTCC3May	0.00079267	LT	CC3	May	CC	5	
533	Actinobacteriota	LTCMW1May	0.00503516	LT	CMW1	May	CMW	5	0.006540764
577	Actinobacteriota	LTCMW2May	0.002609867	LT	CMW2	May	CMW	5	
621	Actinobacteriota	LTCMW3May	0.011977267	LT	CMW3	May	CMW	5	
529	Bacteroidota	LTCMW1May	0.298538395	LT	CMW1	May	CMW	5	0.433914669
573	Bacteroidota	LTCMW2May	0.54860801	LT	CMW2	May	CMW	5	
617	Bacteroidota	LTCMW3May	0.454597601	LT	CMW3	May	CMW	5	
537	Crenarchaeota	LTCMW1May	0	LT	CMW1	May	CMW	5	0.000456904
581	Crenarchaeota	LTCMW2May	0.000193876	LT	CMW2	May	CMW	5	
625	Crenarchaeota	LTCMW3May	0.001176836	LT	CMW3	May	CMW	5	
530	Cyanobacteria	LTCMW1May	0.197882992	LT	CMW1	May	CMW	5	0.078246238
574	Cyanobacteria	LTCMW2May	0.012939484	LT	CMW2	May	CMW	5	
618	Cyanobacteria	LTCMW3May	0.023916238	LT	CMW3	May	CMW	5	
538	Marinimicrobia_(SAR406_clade)	LTCMW1May	0.000577562	LT	CMW1	May	CMW	5	0.000222696
582	Marinimicrobia_(SAR406_clade)	LTCMW2May	0	LT	CMW2	May	CMW	5	
626	Marinimicrobia_(SAR406_clade)	LTCMW3May	9.05E-05	LT	CMW3	May	CMW	5	
539	others	LTCMW1May	0.001030014	LT	CMW1	May	CMW	5	0.003465913
583	others	LTCMW2May	0.004035741	LT	CMW2	May	CMW	5	
627	others	LTCMW3May	0.005331984	LT	CMW3	May	CMW	5	
534	Planctomycetota	LTCMW1May	0.000666481	LT	CMW1	May	CMW	5	0.000950617
578	Planctomycetota	LTCMW2May	0.001417856	LT	CMW2	May	CMW	5	
622	Planctomycetota	LTCMW3May	0.000767514	LT	CMW3	May	CMW	5	
531	Proteobacteria	LTCMW1May	0.379626837	LT	CMW1	May	CMW	5	0.379396428
575	Proteobacteria	LTCMW2May	0.40913296	LT	CMW2	May	CMW	5	
619	Proteobacteria	LTCMW3May	0.349429488	LT	CMW3	May	CMW	5	
536	SAR324_clade(Marine_group_B)	LTCMW1May	0.001540166	LT	CMW1	May	CMW	5	0.001323002
580	SAR324_clade(Marine_group_B)	LTCMW2May	0.00048469	LT	CMW2	May	CMW	5	
624	SAR324_clade(Marine_group_B)	LTCMW3May	0.00194415	LT	CMW3	May	CMW	5	
532	Thermoplasmatota	LTCMW1May	0.113504385	LT	CMW1	May	CMW	5	0.094566307
576	Thermoplasmatota	LTCMW2May	0.02027618	LT	CMW2	May	CMW	5	
620	Thermoplasmatota	LTCMW3May	0.149918355	LT	CMW3	May	CMW	5	
535	Verrucomicrobiota	LTCMW1May	0.001598009	LT	CMW1	May	CMW	5	0.000916462
579	Verrucomicrobiota	LTCMW2May	0.000301337	LT	CMW2	May	CMW	5	
623	Verrucomicrobiota	LTCMW3May	0.000850041	LT	CMW3	May	CMW	5	
951	Actinobacteriota	SKLKW1May	0.012407507	SK	LKW1	May	LKW	5	0.020023402
995	Actinobacteriota	SKLKW2May	0.016252811	SK	LKW2	May	LKW	5	
1039	Actinobacteriota	SKLKW3May	0.031409888	SK	LKW3	May	LKW	5	
947	Bacteroidota	SKLKW1May	0.143683172	SK	LKW1	May	LKW	5	0.16949778
991	Bacteroidota	SKLKW2May	0.198648785	SK	LKW2	May	LKW	5	
1035	Bacteroidota	SKLKW3May	0.166161384	SK	LKW3	May	LKW	5	
955	Crenarchaeota	SKLKW1May	0.000420771	SK	LKW1	May	LKW	5	0.000140257
999	Crenarchaeota	SKLKW2May	0	SK	LKW2	May	LKW	5	
1043	Crenarchaeota	SKLKW3May	0	SK	LKW3	May	LKW	5	
948	Cyanobacteria	SKLKW1May	0.696664207	SK	LKW1	May	LKW	5	0.612082615
992	Cyanobacteria	SKLKW2May	0.559114679	SK	LKW2	May	LKW	5	
1036	Cyanobacteria	SKLKW3May	0.58046896	SK	LKW3	May	LKW	5	
956	Marinimicrobia_(SAR406_clade)	SKLKW1May	0.001683083	SK	LKW1	May	LKW	5	0.003028951
1000	Marinimicrobia_(SAR406_clade)	SKLKW2May	0.0020524	SK	LKW2	May	LKW	5	
1044	Marinimicrobia_(SAR406_clade)	SKLKW3May	0.00535137	SK	LKW3	May	LKW	5	
957	others	SKLKW1May	0.00241411	SK	LKW1	May	LKW	5	0.003107097
1001	others	SKLKW2May	0.00392324	SK	LKW2	May	LKW	5	
1045	others	SKLKW3May	0.00298394	SK	LKW3	May	LKW	5	
952	Planctomycetota	SKLKW1May	0.006949065	SK	LKW1	May	LKW	5	0.007519931
996	Planctomycetota	SKLKW2May	0.009228155	SK	LKW2	May	LKW	5	
1040	Planctomycetota	SKLKW3May	0.006382573	SK	LKW3	May	LKW	5	
949	Proteobacteria	SKLKW1May	0.113091599	SK	LKW1	May	LKW	5	0.150803625
993	Proteobacteria	SKLKW2May	0.170546249	SK	LKW2	May	LKW	5	
1037	Proteobacteria	SKLKW3May	0.168773027	SK	LKW3	May	LKW	5	
954	SAR324_clade(Marine_group_B)	SKLKW1May	0.00273501	SK	LKW1	May	LKW	5	0.004612973
998	SAR324_clade(Marine_group_B)	SKLKW2May	0.003694319	SK	LKW2	May	LKW	5	
1042	SAR324_clade(Marine_group_B)	SKLKW3May	0.00740959	SK	LKW3	May	LKW	5	
950	Thermoplasmatota	SKLKW1May	0.018546059	SK	LKW1	May	LKW	5	0.026845025
994	Thermoplasmatota	SKLKW2May	0.032453568	SK	LKW2	May	LKW	5	
1038	Thermoplasmatota	SKLKW3May	0.029535448	SK	LKW3	May	LKW	5	
953	Verrucomicrobiota	SKLKW1May	0.001405418	SK	LKW1	May	LKW	5	0.002338344
997	Verrucomicrobiota	SKLKW2May	0.004085795	SK	LKW2	May	LKW	5	
1041	Verrucomicrobiota	SKLKW3May	0.001523818	SK	LKW3	May	LKW	5	
665	Actinobacteriota	LTPC1May	0.020688442	LT	PC1	May	PC	5	0.017950236
698	Actinobacteriota	LTPC2May	0.014197302	LT	PC2	May	PC	5	
742	Actinobacteriota	LTPC3May	0.018964964	LT	PC3	May	PC	5	
661	Bacteroidota	LTPC1May	0.301809556	LT	PC1	May	PC	5	0.369454953
694	Bacteroidota	LTPC2May	0.522772391	LT	PC2	May	PC	5	
738	Bacteroidota	LTPC3May	0.283782912	LT	PC3	May	PC	5	
669	Crenarchaeota	LTPC1May	0.000499695	LT	PC1	May	PC	5	0.000413888
702	Crenarchaeota	LTPC2May	0.00074197	LT	PC2	May	PC	5	
746	Crenarchaeota	LTPC3May	0	LT	PC3	May	PC	5	
662	Cyanobacteria	LTPC1May	0.407979749	LT	PC1	May	PC	5	0.304765468
695	Cyanobacteria	LTPC2May	0.078080683	LT	PC2	May	PC	5	
739	Cyanobacteria	LTPC3May	0.428235971	LT	PC3	May	PC	5	
670	Marinimicrobia_(SAR406_clade)	LTPC1May	0.002298598	LT	PC1	May	PC	5	0.001837324
703	Marinimicrobia_(SAR406_clade)	LTPC2May	0.002318655	LT	PC2	May	PC	5	
747	Marinimicrobia_(SAR406_clade)	LTPC3May	0.000894718	LT	PC3	May	PC	5	
671	others	LTPC1May	0.005403995	LT	PC1	May	PC	5	0.003956288
704	others	LTPC2May	0.005196506	LT	PC2	May	PC	5	
748	others	LTPC3May	0.001268364	LT	PC3	May	PC	5	
666	Planctomycetota	LTPC1May	0.003451651	LT	PC1	May	PC	5	0.0022944
699	Planctomycetota	LTPC2May	0.001999113	LT	PC2	May	PC	5	
743	Planctomycetota	LTPC3May	0.001432436	LT	PC3	May	PC	5	
663	Proteobacteria	LTPC1May	0.219243229	LT	PC1	May	PC	5	0.262999954
696	Proteobacteria	LTPC2May	0.329475628	LT	PC2	May	PC	5	
740	Proteobacteria	LTPC3May	0.240281005	LT	PC3	May	PC	5	
668	SAR324_clade(Marine_group_B)	LTPC1May	0.001698964	LT	PC1	May	PC	5	0.001772219
701	SAR324_clade(Marine_group_B)	LTPC2May	0.002225909	LT	PC2	May	PC	5	
745	SAR324_clade(Marine_group_B)	LTPC3May	0.001391784	LT	PC3	May	PC	5	
664	Thermoplasmatota	LTPC1May	0.034753805	LT	PC1	May	PC	5	0.033002293
697	Thermoplasmatota	LTPC2May	0.041655921	LT	PC2	May	PC	5	
741	Thermoplasmatota	LTPC3May	0.022597154	LT	PC3	May	PC	5	
667	Verrucomicrobiota	LTPC1May	0.002172315	LT	PC1	May	PC	5	0.001552977
700	Verrucomicrobiota	LTPC2May	0.001335924	LT	PC2	May	PC	5	
744	Verrucomicrobiota	LTPC3May	0.001150691	LT	PC3	May	PC	5	
1072	Actinobacteriota	SKSha1May	0.001217222	SK	Sha1	May	Sha	5	0.002051735
1105	Actinobacteriota	SKSha2May	0.002705241	SK	Sha2	May	Sha	5	
1138	Actinobacteriota	SKSha3May	0.002232742	SK	Sha3	May	Sha	5	
1068	Bacteroidota	SKSha1May	0.113091129	SK	Sha1	May	Sha	5	0.116949483
1101	Bacteroidota	SKSha2May	0.137353427	SK	Sha2	May	Sha	5	
1134	Bacteroidota	SKSha3May	0.100403893	SK	Sha3	May	Sha	5	
1076	Crenarchaeota	SKSha1May	0	SK	Sha1	May	Sha	5	0
1109	Crenarchaeota	SKSha2May	0	SK	Sha2	May	Sha	5	
1142	Crenarchaeota	SKSha3May	0	SK	Sha3	May	Sha	5	
1069	Cyanobacteria	SKSha1May	0.829447229	SK	Sha1	May	Sha	5	0.774682139
1102	Cyanobacteria	SKSha2May	0.704308019	SK	Sha2	May	Sha	5	
1135	Cyanobacteria	SKSha3May	0.79029117	SK	Sha3	May	Sha	5	
1077	Marinimicrobia_(SAR406_clade)	SKSha1May	0.000321222	SK	Sha1	May	Sha	5	0.000143205
1110	Marinimicrobia_(SAR406_clade)	SKSha2May	0	SK	Sha2	May	Sha	5	
1143	Marinimicrobia_(SAR406_clade)	SKSha3May	0.000108392	SK	Sha3	May	Sha	5	
1078	others	SKSha1May	0	SK	Sha1	May	Sha	5	0.000306787
1111	others	SKSha2May	0.000301667	SK	Sha2	May	Sha	5	
1144	others	SKSha3May	0.000618694	SK	Sha3	May	Sha	5	
1073	Planctomycetota	SKSha1May	0.000249321	SK	Sha1	May	Sha	5	0.001111739
1106	Planctomycetota	SKSha2May	0.001541697	SK	Sha2	May	Sha	5	
1139	Planctomycetota	SKSha3May	0.0015442	SK	Sha3	May	Sha	5	
1070	Proteobacteria	SKSha1May	0.047594502	SK	Sha1	May	Sha	5	0.094488366
1103	Proteobacteria	SKSha2May	0.140573043	SK	Sha2	May	Sha	5	
1136	Proteobacteria	SKSha3May	0.095297554	SK	Sha3	May	Sha	5	
1075	SAR324_clade(Marine_group_B)	SKSha1May	0.000749519	SK	Sha1	May	Sha	5	0.000608109
1108	SAR324_clade(Marine_group_B)	SKSha2May	0.000532851	SK	Sha2	May	Sha	5	
1141	SAR324_clade(Marine_group_B)	SKSha3May	0.000541959	SK	Sha3	May	Sha	5	
1071	Thermoplasmatota	SKSha1May	0.007203706	SK	Sha1	May	Sha	5	0.009482869
1104	Thermoplasmatota	SKSha2May	0.01232365	SK	Sha2	May	Sha	5	
1137	Thermoplasmatota	SKSha3May	0.008921251	SK	Sha3	May	Sha	5	
1074	Verrucomicrobiota	SKSha1May	0.00012615	SK	Sha1	May	Sha	5	0.000175567
1107	Verrucomicrobiota	SKSha2May	0.000360406	SK	Sha2	May	Sha	5	
1140	Verrucomicrobiota	SKSha3May	4.01E-05	SK	Sha3	May	Sha	5	
148	Actinobacteriota	HKSta1May	0.112331139	HK	Sta1	May	Sta	5	0.104761689
181	Actinobacteriota	HKSta2May	0.114399139	HK	Sta2	May	Sta	5	
225	Actinobacteriota	HKSta3May	0.08755479	HK	Sta3	May	Sta	5	
144	Bacteroidota	HKSta1May	0.208031989	HK	Sta1	May	Sta	5	0.162446448
177	Bacteroidota	HKSta2May	0.15668225	HK	Sta2	May	Sta	5	
221	Bacteroidota	HKSta3May	0.122625104	HK	Sta3	May	Sta	5	
152	Crenarchaeota	HKSta1May	0.00039736	HK	Sta1	May	Sta	5	0.000547328
185	Crenarchaeota	HKSta2May	0.000720267	HK	Sta2	May	Sta	5	
229	Crenarchaeota	HKSta3May	0.000524357	HK	Sta3	May	Sta	5	
145	Cyanobacteria	HKSta1May	0.366686717	HK	Sta1	May	Sta	5	0.485156129
178	Cyanobacteria	HKSta2May	0.483110639	HK	Sta2	May	Sta	5	
222	Cyanobacteria	HKSta3May	0.60567103	HK	Sta3	May	Sta	5	
153	Marinimicrobia_(SAR406_clade)	HKSta1May	0.006755124	HK	Sta1	May	Sta	5	0.006569313
186	Marinimicrobia_(SAR406_clade)	HKSta2May	0.008128732	HK	Sta2	May	Sta	5	
230	Marinimicrobia_(SAR406_clade)	HKSta3May	0.004824083	HK	Sta3	May	Sta	5	
154	others	HKSta1May	0.009432719	HK	Sta1	May	Sta	5	0.006203963
187	others	HKSta2May	0.004897881	HK	Sta2	May	Sta	5	
231	others	HKSta3May	0.00428129	HK	Sta3	May	Sta	5	
149	Planctomycetota	HKSta1May	0.014911357	HK	Sta1	May	Sta	5	0.012229935
182	Planctomycetota	HKSta2May	0.010941716	HK	Sta2	May	Sta	5	
226	Planctomycetota	HKSta3May	0.010836731	HK	Sta3	May	Sta	5	
146	Proteobacteria	HKSta1May	0.144299664	HK	Sta1	May	Sta	5	0.128545852
179	Proteobacteria	HKSta2May	0.138214071	HK	Sta2	May	Sta	5	
223	Proteobacteria	HKSta3May	0.103123822	HK	Sta3	May	Sta	5	
151	SAR324_clade(Marine_group_B)	HKSta1May	0.00947988	HK	Sta1	May	Sta	5	0.007807537
184	SAR324_clade(Marine_group_B)	HKSta2May	0.008069934	HK	Sta2	May	Sta	5	
228	SAR324_clade(Marine_group_B)	HKSta3May	0.005872796	HK	Sta3	May	Sta	5	
147	Thermoplasmatota	HKSta1May	0.12458899	HK	Sta1	May	Sta	5	0.082131472
180	Thermoplasmatota	HKSta2May	0.07082629	HK	Sta2	May	Sta	5	
224	Thermoplasmatota	HKSta3May	0.050979136	HK	Sta3	May	Sta	5	
150	Verrucomicrobiota	HKSta1May	0.003085061	HK	Sta1	May	Sta	5	0.003600334
183	Verrucomicrobiota	HKSta2May	0.004009081	HK	Sta2	May	Sta	5	
227	Verrucomicrobiota	HKSta3May	0.003706861	HK	Sta3	May	Sta	5	
269	Actinobacteriota	HKSW1May	0.007827726	HK	SW1	May	SW	5	0.013914731
313	Actinobacteriota	HKSW2May	0.027696599	HK	SW2	May	SW	5	
357	Actinobacteriota	HKSW3May	0.006219868	HK	SW3	May	SW	5	
265	Bacteroidota	HKSW1May	0.222157686	HK	SW1	May	SW	5	0.221511851
309	Bacteroidota	HKSW2May	0.336027383	HK	SW2	May	SW	5	
353	Bacteroidota	HKSW3May	0.106350483	HK	SW3	May	SW	5	
273	Crenarchaeota	HKSW1May	0.001116824	HK	SW1	May	SW	5	0.001087511
317	Crenarchaeota	HKSW2May	0.00161067	HK	SW2	May	SW	5	
361	Crenarchaeota	HKSW3May	0.00053504	HK	SW3	May	SW	5	
266	Cyanobacteria	HKSW1May	0.426125345	HK	SW1	May	SW	5	0.499884243
310	Cyanobacteria	HKSW2May	0.383320469	HK	SW2	May	SW	5	
354	Cyanobacteria	HKSW3May	0.690206914	HK	SW3	May	SW	5	
274	Marinimicrobia_(SAR406_clade)	HKSW1May	0.000710706	HK	SW1	May	SW	5	0.002898628
318	Marinimicrobia_(SAR406_clade)	HKSW2May	0.005738011	HK	SW2	May	SW	5	
362	Marinimicrobia_(SAR406_clade)	HKSW3May	0.002247167	HK	SW3	May	SW	5	
275	others	HKSW1May	0.003425338	HK	SW1	May	SW	5	0.005079937
319	others	HKSW2May	0.008791913	HK	SW2	May	SW	5	
363	others	HKSW3May	0.003022559	HK	SW3	May	SW	5	
270	Planctomycetota	HKSW1May	0.006769935	HK	SW1	May	SW	5	0.008505207
314	Planctomycetota	HKSW2May	0.013985023	HK	SW2	May	SW	5	
358	Planctomycetota	HKSW3May	0.004760662	HK	SW3	May	SW	5	
267	Proteobacteria	HKSW1May	0.23361992	HK	SW1	May	SW	5	0.147458414
311	Proteobacteria	HKSW2May	0.124941778	HK	SW2	May	SW	5	
355	Proteobacteria	HKSW3May	0.083813544	HK	SW3	May	SW	5	
272	SAR324_clade(Marine_group_B)	HKSW1May	0.00400316	HK	SW1	May	SW	5	0.00520185
316	SAR324_clade(Marine_group_B)	HKSW2May	0.008499158	HK	SW2	May	SW	5	
360	SAR324_clade(Marine_group_B)	HKSW3May	0.003103231	HK	SW3	May	SW	5	
268	Thermoplasmatota	HKSW1May	0.08878183	HK	SW1	May	SW	5	0.090196257
312	Thermoplasmatota	HKSW2May	0.0846021	HK	SW2	May	SW	5	
356	Thermoplasmatota	HKSW3May	0.09720484	HK	SW3	May	SW	5	
271	Verrucomicrobiota	HKSW1May	0.00546153	HK	SW1	May	SW	5	0.004261373
315	Verrucomicrobiota	HKSW2May	0.004786895	HK	SW2	May	SW	5	
359	Verrucomicrobiota	HKSW3May	0.002535692	HK	SW3	May	SW	5	
5	Actinobacteriota	HKBea1Aug	0.011271833	HK	Bea1	Aug	Bea	8	0.011027418
49	Actinobacteriota	HKBea2Aug	0.009157548	HK	Bea2	Aug	Bea	8	
93	Actinobacteriota	HKBea3Aug	0.012652874	HK	Bea3	Aug	Bea	8	
1	Bacteroidota	HKBea1Aug	0.462163377	HK	Bea1	Aug	Bea	8	0.435915723
45	Bacteroidota	HKBea2Aug	0.39920876	HK	Bea2	Aug	Bea	8	
89	Bacteroidota	HKBea3Aug	0.446375034	HK	Bea3	Aug	Bea	8	
9	Crenarchaeota	HKBea1Aug	0.013061246	HK	Bea1	Aug	Bea	8	0.013141068
53	Crenarchaeota	HKBea2Aug	0.017760406	HK	Bea2	Aug	Bea	8	
97	Crenarchaeota	HKBea3Aug	0.008601551	HK	Bea3	Aug	Bea	8	
2	Cyanobacteria	HKBea1Aug	0.007037516	HK	Bea1	Aug	Bea	8	0.010820963
46	Cyanobacteria	HKBea2Aug	0.01994264	HK	Bea2	Aug	Bea	8	
90	Cyanobacteria	HKBea3Aug	0.005482734	HK	Bea3	Aug	Bea	8	
10	Marinimicrobia_(SAR406_clade)	HKBea1Aug	0.000762701	HK	Bea1	Aug	Bea	8	0.000575029
54	Marinimicrobia_(SAR406_clade)	HKBea2Aug	0.000675668	HK	Bea2	Aug	Bea	8	
98	Marinimicrobia_(SAR406_clade)	HKBea3Aug	0.000286718	HK	Bea3	Aug	Bea	8	
11	others	HKBea1Aug	0.040684076	HK	Bea1	Aug	Bea	8	0.043318707
55	others	HKBea2Aug	0.053563438	HK	Bea2	Aug	Bea	8	
99	others	HKBea3Aug	0.035708607	HK	Bea3	Aug	Bea	8	
6	Planctomycetota	HKBea1Aug	0.064009868	HK	Bea1	Aug	Bea	8	0.064899463
50	Planctomycetota	HKBea2Aug	0.084470077	HK	Bea2	Aug	Bea	8	
94	Planctomycetota	HKBea3Aug	0.046218446	HK	Bea3	Aug	Bea	8	
3	Proteobacteria	HKBea1Aug	0.305219515	HK	Bea1	Aug	Bea	8	0.319142779
47	Proteobacteria	HKBea2Aug	0.284969712	HK	Bea2	Aug	Bea	8	
91	Proteobacteria	HKBea3Aug	0.367239111	HK	Bea3	Aug	Bea	8	
8	SAR324_clade(Marine_group_B)	HKBea1Aug	0.018590825	HK	Bea1	Aug	Bea	8	0.020644615
52	SAR324_clade(Marine_group_B)	HKBea2Aug	0.024324034	HK	Bea2	Aug	Bea	8	
96	SAR324_clade(Marine_group_B)	HKBea3Aug	0.019018986	HK	Bea3	Aug	Bea	8	
4	Thermoplasmatota	HKBea1Aug	0.046829281	HK	Bea1	Aug	Bea	8	0.05451387
48	Thermoplasmatota	HKBea2Aug	0.077795618	HK	Bea2	Aug	Bea	8	
92	Thermoplasmatota	HKBea3Aug	3.89E-02	HK	Bea3	Aug	Bea	8	
