id	PhylumID	SampleID	Abundance	Region	Site	Season	Site2	Month	Site2avgrela
68	Suberitida	HKBea2May	0.160933082	HK	Bea2	May	Bea	5	
112	Suberitida	HKBea3May	0.063422635	HK	Bea3	May	Bea	5	
28	Tethyida	HKBea1May	0.2727246	HK	Bea1	May	Bea	5	0.421166034
72	Tethyida	HKBea2May	0.313354147	HK	Bea2	May	Bea	5	
116	Tethyida	HKBea3May	0.677419355	HK	Bea3	May	Bea	5	
158	Actiniaria	HKSta1May	0.006258815	HK	Sta1	May	Sta	5	0.0061812
202	Actiniaria	HKSta2May	0.007643049	HK	Sta2	May	Sta	5	
246	Actiniaria	HKSta3May	0.004641734	HK	Sta3	May	Sta	5	
157	Balanomorpha	HKSta1May	0.004025623	HK	Sta1	May	Sta	5	0.005120361
201	Balanomorpha	HKSta2May	0.00557736	HK	Sta2	May	Sta	5	
245	Balanomorpha	HKSta3May	0.005758101	HK	Sta3	May	Sta	5	
163	Clionaida	HKSta1May	0.018218148	HK	Sta1	May	Sta	5	0.043504199
207	Clionaida	HKSta2May	0.015728746	HK	Sta2	May	Sta	5	
251	Clionaida	HKSta3May	0.096565704	HK	Sta3	May	Sta	5	
161	Dictyoceratida	HKSta1May	0.029295957	HK	Sta1	May	Sta	5	0.020725805
205	Dictyoceratida	HKSta2May	0.021394635	HK	Sta2	May	Sta	5	
249	Dictyoceratida	HKSta3May	0.011486824	HK	Sta3	May	Sta	5	
165	others	HKSta1May	0.002497649	HK	Sta1	May	Sta	5	0.002374614
209	others	HKSta2May	0.003098533	HK	Sta2	May	Sta	5	
253	others	HKSta3May	0.001527659	HK	Sta3	May	Sta	5	
162	Poecilosclerida	HKSta1May	0.001292901	HK	Sta1	May	Sta	5	0.002313755
206	Poecilosclerida	HKSta2May	0.001741081	HK	Sta2	May	Sta	5	
250	Poecilosclerida	HKSta3May	0.003907283	HK	Sta3	May	Sta	5	
155	Scleractinia	HKSta1May	0.484191349	HK	Sta1	May	Sta	5	0.430309757
199	Scleractinia	HKSta2May	0.457579603	HK	Sta2	May	Sta	5	
243	Scleractinia	HKSta3May	0.349158318	HK	Sta3	May	Sta	5	
159	Semaeostomeae	HKSta1May	2.94E-05	HK	Sta1	May	Sta	5	0.005552457
203	Semaeostomeae	HKSta2May	0	HK	Sta2	May	Sta	5	
247	Semaeostomeae	HKSta3May	0.016627986	HK	Sta3	May	Sta	5	
164	Siphonophorae	HKSta1May	0.000470146	HK	Sta1	May	Sta	5	0.000637875
208	Siphonophorae	HKSta2May	0.000885295	HK	Sta2	May	Sta	5	
252	Siphonophorae	HKSta3May	0.000558183	HK	Sta3	May	Sta	5	
156	Suberitida	HKSta1May	0.317230842	HK	Sta1	May	Sta	5	0.268518744
200	Suberitida	HKSta2May	0.23097353	HK	Sta2	May	Sta	5	
244	Suberitida	HKSta3May	0.257351861	HK	Sta3	May	Sta	5	
160	Tethyida	HKSta1May	0.136489187	HK	Sta1	May	Sta	5	0.214761234
204	Tethyida	HKSta2May	0.255378169	HK	Sta2	May	Sta	5	
248	Tethyida	HKSta3May	0.252416346	HK	Sta3	May	Sta	5	
290	Actiniaria	HKSW1May	0.124651053	HK	SW1	May	SW	5	0.140595079
334	Actiniaria	HKSW2May	0.030461629	HK	SW2	May	SW	5	
378	Actiniaria	HKSW3May	0.266672555	HK	SW3	May	SW	5	
289	Balanomorpha	HKSW1May	0.00484852	HK	SW1	May	SW	5	0.006715264
333	Balanomorpha	HKSW2May	0.009761835	HK	SW2	May	SW	5	
377	Balanomorpha	HKSW3May	0.005535436	HK	SW3	May	SW	5	
295	Clionaida	HKSW1May	0.004877905	HK	SW1	May	SW	5	0.030895964
339	Clionaida	HKSW2May	0.036371655	HK	SW2	May	SW	5	
383	Clionaida	HKSW3May	0.05143833	HK	SW3	May	SW	5	
293	Dictyoceratida	HKSW1May	0.002145103	HK	SW1	May	SW	5	0.056415966
337	Dictyoceratida	HKSW2May	0.163569538	HK	SW2	May	SW	5	
381	Dictyoceratida	HKSW3May	0.003533257	HK	SW3	May	SW	5	
297	others	HKSW1May	0.002556493	HK	SW1	May	SW	5	0.004569267
341	others	HKSW2May	0.005704205	HK	SW2	May	SW	5	
385	others	HKSW3May	0.005447104	HK	SW3	May	SW	5	
294	Poecilosclerida	HKSW1May	0.004025741	HK	SW1	May	SW	5	0.004098895
338	Poecilosclerida	HKSW2May	0.001999412	HK	SW2	May	SW	5	
382	Poecilosclerida	HKSW3May	0.006271531	HK	SW3	May	SW	5	
287	Scleractinia	HKSW1May	0.551585319	HK	SW1	May	SW	5	0.332476763
331	Scleractinia	HKSW2May	0.250367539	HK	SW2	May	SW	5	
375	Scleractinia	HKSW3May	0.195477431	HK	SW3	May	SW	5	
291	Semaeostomeae	HKSW1May	0.001557404	HK	SW1	May	SW	5	0.000636747
335	Semaeostomeae	HKSW2May	0.000352837	HK	SW2	May	SW	5	
379	Semaeostomeae	HKSW3May	0	HK	SW3	May	SW	5	
296	Siphonophorae	HKSW1May	0.009755811	HK	SW1	May	SW	5	0.034130486
340	Siphonophorae	HKSW2May	0.081182005	HK	SW2	May	SW	5	
384	Siphonophorae	HKSW3May	0.011453641	HK	SW3	May	SW	5	
288	Suberitida	HKSW1May	0.198671799	HK	SW1	May	SW	5	0.287786766
332	Suberitida	HKSW2May	0.365627757	HK	SW2	May	SW	5	
376	Suberitida	HKSW3May	0.299060743	HK	SW3	May	SW	5	
292	Tethyida	HKSW1May	0.095324851	HK	SW1	May	SW	5	0.101678804
336	Tethyida	HKSW2May	0.054601588	HK	SW2	May	SW	5	
380	Tethyida	HKSW3May	0.155109973	HK	SW3	May	SW	5	
422	Actiniaria	LTCC1May	0.072380605	LT	CC1	May	CC	5	0.074119636
466	Actiniaria	LTCC2May	0.052896355	LT	CC2	May	CC	5	
510	Actiniaria	LTCC3May	0.097081947	LT	CC3	May	CC	5	
421	Balanomorpha	LTCC1May	0.139994535	LT	CC1	May	CC	5	0.088495003
465	Balanomorpha	LTCC2May	0.040598982	LT	CC2	May	CC	5	
509	Balanomorpha	LTCC3May	0.084891493	LT	CC3	May	CC	5	
427	Clionaida	LTCC1May	0.04499499	LT	CC1	May	CC	5	0.019218381
471	Clionaida	LTCC2May	0.001618075	LT	CC2	May	CC	5	
515	Clionaida	LTCC3May	0.011042078	LT	CC3	May	CC	5	
425	Dictyoceratida	LTCC1May	0.099735859	LT	CC1	May	CC	5	0.106458448
469	Dictyoceratida	LTCC2May	0.060780795	LT	CC2	May	CC	5	
513	Dictyoceratida	LTCC3May	0.158858691	LT	CC3	May	CC	5	
429	others	LTCC1May	0.005707867	LT	CC1	May	CC	5	0.003747573
473	others	LTCC2May	0.001029684	LT	CC2	May	CC	5	
517	others	LTCC3May	0.004505168	LT	CC3	May	CC	5	
426	Poecilosclerida	LTCC1May	0.007256277	LT	CC1	May	CC	5	0.006913548
470	Poecilosclerida	LTCC2May	0.001912271	LT	CC2	May	CC	5	
514	Poecilosclerida	LTCC3May	0.011572097	LT	CC3	May	CC	5	
419	Scleractinia	LTCC1May	0.235115524	LT	CC1	May	CC	5	0.280204245
463	Scleractinia	LTCC2May	0.423641552	LT	CC2	May	CC	5	
507	Scleractinia	LTCC3May	0.181855658	LT	CC3	May	CC	5	
423	Semaeostomeae	LTCC1May	0.006618696	LT	CC1	May	CC	5	0.00262825
467	Semaeostomeae	LTCC2May	0.000117678	LT	CC2	May	CC	5	
511	Semaeostomeae	LTCC3May	0.001148376	LT	CC3	May	CC	5	
428	Siphonophorae	LTCC1May	0.010626347	LT	CC1	May	CC	5	0.006503823
472	Siphonophorae	LTCC2May	0.008413992	LT	CC2	May	CC	5	
516	Siphonophorae	LTCC3May	0.000471129	LT	CC3	May	CC	5	
420	Suberitida	LTCC1May	0.327746911	LT	CC1	May	CC	5	0.365649851
464	Suberitida	LTCC2May	0.403636257	LT	CC2	May	CC	5	
508	Suberitida	LTCC3May	0.365566385	LT	CC3	May	CC	5	
424	Tethyida	LTCC1May	0.049822388	LT	CC1	May	CC	5	0.046061242
468	Tethyida	LTCC2May	0.005354359	LT	CC2	May	CC	5	
512	Tethyida	LTCC3May	0.083006979	LT	CC3	May	CC	5	
554	Actiniaria	LTCMW1May	0.040463963	LT	CMW1	May	CMW	5	0.076169295
598	Actiniaria	LTCMW2May	0.007169091	LT	CMW2	May	CMW	5	
642	Actiniaria	LTCMW3May	0.180874831	LT	CMW3	May	CMW	5	
553	Balanomorpha	LTCMW1May	0.062865238	LT	CMW1	May	CMW	5	0.025785659
597	Balanomorpha	LTCMW2May	0.001175261	LT	CMW2	May	CMW	5	
641	Balanomorpha	LTCMW3May	0.01331648	LT	CMW3	May	CMW	5	
559	Clionaida	LTCMW1May	0.04571749	LT	CMW1	May	CMW	5	0.05334388
603	Clionaida	LTCMW2May	0.074188336	LT	CMW2	May	CMW	5	
647	Clionaida	LTCMW3May	0.040125816	LT	CMW3	May	CMW	5	
557	Dictyoceratida	LTCMW1May	0.011421994	LT	CMW1	May	CMW	5	0.00964702
601	Dictyoceratida	LTCMW2May	0.002144851	LT	CMW2	May	CMW	5	
645	Dictyoceratida	LTCMW3May	0.015374214	LT	CMW3	May	CMW	5	
561	others	LTCMW1May	0.000737855	LT	CMW1	May	CMW	5	0.000383105
605	others	LTCMW2May	0.000176289	LT	CMW2	May	CMW	5	
649	others	LTCMW3May	0.00023517	LT	CMW3	May	CMW	5	
558	Poecilosclerida	LTCMW1May	0.005725754	LT	CMW1	May	CMW	5	0.010962561
602	Poecilosclerida	LTCMW2May	0.000323197	LT	CMW2	May	CMW	5	
646	Poecilosclerida	LTCMW3May	0.026838732	LT	CMW3	May	CMW	5	
551	Scleractinia	LTCMW1May	0.407384452	LT	CMW1	May	CMW	5	0.36224063
595	Scleractinia	LTCMW2May	0.429352138	LT	CMW2	May	CMW	5	
639	Scleractinia	LTCMW3May	0.249985302	LT	CMW3	May	CMW	5	
555	Semaeostomeae	LTCMW1May	0.000118057	LT	CMW1	May	CMW	5	9.81398E-05
599	Semaeostomeae	LTCMW2May	2.94E-05	LT	CMW2	May	CMW	5	
643	Semaeostomeae	LTCMW3May	0.000146981	LT	CMW3	May	CMW	5	
560	Siphonophorae	LTCMW1May	0.007998347	LT	CMW1	May	CMW	5	0.002666116
604	Siphonophorae	LTCMW2May	0	LT	CMW2	May	CMW	5	
648	Siphonophorae	LTCMW3May	0	LT	CMW3	May	CMW	5	
552	Suberitida	LTCMW1May	0.407118824	LT	CMW1	May	CMW	5	0.45497598
596	Suberitida	LTCMW2May	0.485265168	LT	CMW2	May	CMW	5	
640	Suberitida	LTCMW3May	0.472543947	LT	CMW3	May	CMW	5	
556	Tethyida	LTCMW1May	0.010448026	LT	CMW1	May	CMW	5	0.003727614
600	Tethyida	LTCMW2May	0.000176289	LT	CMW2	May	CMW	5	
644	Tethyida	LTCMW3May	0.000558528	LT	CMW3	May	CMW	5	
686	Actiniaria	LTPC1May	0.158173162	LT	PC1	May	PC	5	0.055913005
719	Actiniaria	LTPC2May	0.00541782	LT	PC2	May	PC	5	
763	Actiniaria	LTPC3May	0.004148035	LT	PC3	May	PC	5	
685	Balanomorpha	LTPC1May	0.003967554	LT	PC1	May	PC	5	0.010489393
718	Balanomorpha	LTPC2May	0.026706319	LT	PC2	May	PC	5	
762	Balanomorpha	LTPC3May	0.000794305	LT	PC3	May	PC	5	
691	Clionaida	LTPC1May	0.008552284	LT	PC1	May	PC	5	0.003498128
724	Clionaida	LTPC2May	0.000530004	LT	PC2	May	PC	5	
768	Clionaida	LTPC3May	0.001412097	LT	PC3	May	PC	5	
689	Dictyoceratida	LTPC1May	0.342737906	LT	PC1	May	PC	5	0.298518308
722	Dictyoceratida	LTPC2May	0.445203463	LT	PC2	May	PC	5	
766	Dictyoceratida	LTPC3May	0.107613556	LT	PC3	May	PC	5	
693	others	LTPC1May	0.001175572	LT	PC1	May	PC	5	0.000960861
726	others	LTPC2May	0.000824451	LT	PC2	May	PC	5	
770	others	LTPC3May	0.000882561	LT	PC3	May	PC	5	
690	Poecilosclerida	LTPC1May	0.010315641	LT	PC1	May	PC	5	0.00734218
723	Poecilosclerida	LTPC2May	0.002561687	LT	PC2	May	PC	5	
767	Poecilosclerida	LTPC3May	0.009149212	LT	PC3	May	PC	5	
683	Scleractinia	LTPC1May	0.027155704	LT	PC1	May	PC	5	0.193428027
716	Scleractinia	LTPC2May	0.064660503	LT	PC2	May	PC	5	
760	Scleractinia	LTPC3May	0.488467875	LT	PC3	May	PC	5	
687	Semaeostomeae	LTPC1May	0.001146182	LT	PC1	May	PC	5	0.0049729
720	Semaeostomeae	LTPC2May	0.005182263	LT	PC2	May	PC	5	
764	Semaeostomeae	LTPC3May	0.008590257	LT	PC3	May	PC	5	
692	Siphonophorae	LTPC1May	2.94E-05	LT	PC1	May	PC	5	3.92238E-05
725	Siphonophorae	LTPC2May	2.94E-05	LT	PC2	May	PC	5	
769	Siphonophorae	LTPC3May	5.88E-05	LT	PC3	May	PC	5	
684	Suberitida	LTPC1May	0.444748134	LT	PC1	May	PC	5	0.419072239
717	Suberitida	LTPC2May	0.447735705	LT	PC2	May	PC	5	
761	Suberitida	LTPC3May	0.364732878	LT	PC3	May	PC	5	
688	Tethyida	LTPC1May	0.001998472	LT	PC1	May	PC	5	0.005765734
721	Tethyida	LTPC2May	0.001148342	LT	PC2	May	PC	5	
765	Tethyida	LTPC3May	0.014150388	LT	PC3	May	PC	5	
807	Actiniaria	SKBlu1May	0.001708747	SK	Blu1	May	Blu	5	0.003610584
851	Actiniaria	SKBlu2May	0.001470545	SK	Blu2	May	Blu	5	
895	Actiniaria	SKBlu3May	0.007652461	SK	Blu3	May	Blu	5	
806	Balanomorpha	SKBlu1May	0.00026515	SK	Blu1	May	Blu	5	0.000166856
850	Balanomorpha	SKBlu2May	5.88E-05	SK	Blu2	May	Blu	5	
894	Balanomorpha	SKBlu3May	0.000176595	SK	Blu3	May	Blu	5	
812	Clionaida	SKBlu1May	0.001561441	SK	Blu1	May	Blu	5	0.002070154
856	Clionaida	SKBlu2May	0.001794065	SK	Blu2	May	Blu	5	
900	Clionaida	SKBlu3May	0.002854956	SK	Blu3	May	Blu	5	
810	Dictyoceratida	SKBlu1May	0.004831629	SK	Blu1	May	Blu	5	0.038750976
854	Dictyoceratida	SKBlu2May	0.013999588	SK	Blu2	May	Blu	5	
898	Dictyoceratida	SKBlu3May	0.097421709	SK	Blu3	May	Blu	5	
814	others	SKBlu1May	0.001207907	SK	Blu1	May	Blu	5	0.002521346
858	others	SKBlu2May	0.001764654	SK	Blu2	May	Blu	5	
902	others	SKBlu3May	0.004591476	SK	Blu3	May	Blu	5	
811	Poecilosclerida	SKBlu1May	0.002415815	SK	Blu1	May	Blu	5	0.007464362
855	Poecilosclerida	SKBlu2May	0.010087939	SK	Blu2	May	Blu	5	
899	Poecilosclerida	SKBlu3May	0.009889334	SK	Blu3	May	Blu	5	
804	Scleractinia	SKBlu1May	0.531508706	SK	Blu1	May	Blu	5	0.501745982
848	Scleractinia	SKBlu2May	0.543013441	SK	Blu2	May	Blu	5	
892	Scleractinia	SKBlu3May	0.430715799	SK	Blu3	May	Blu	5	
808	Semaeostomeae	SKBlu1May	0.000147306	SK	Blu1	May	Blu	5	0.001147873
852	Semaeostomeae	SKBlu2May	0.000176465	SK	Blu2	May	Blu	5	
896	Semaeostomeae	SKBlu3May	0.003119849	SK	Blu3	May	Blu	5	
813	Siphonophorae	SKBlu1May	0.000559762	SK	Blu1	May	Blu	5	0.000196398
857	Siphonophorae	SKBlu2May	0	SK	Blu2	May	Blu	5	
901	Siphonophorae	SKBlu3May	2.94E-05	SK	Blu3	May	Blu	5	
805	Suberitida	SKBlu1May	0.45564623	SK	Blu1	May	Blu	5	0.441982077
849	Suberitida	SKBlu2May	0.427487427	SK	Blu2	May	Blu	5	
893	Suberitida	SKBlu3May	0.442812574	SK	Blu3	May	Blu	5	
809	Tethyida	SKBlu1May	0.000147306	SK	Blu1	May	Blu	5	0.000343391
853	Tethyida	SKBlu2May	0.000147054	SK	Blu2	May	Blu	5	
897	Tethyida	SKBlu3May	0.000735814	SK	Blu3	May	Blu	5	
939	Actiniaria	SKLKW1May	0.000910693	SK	LKW1	May	LKW	5	0.003809116
983	Actiniaria	SKLKW2May	0.002585042	SK	LKW2	May	LKW	5	
1027	Actiniaria	SKLKW3May	0.007931612	SK	LKW3	May	LKW	5	
938	Balanomorpha	SKLKW1May	0.000558167	SK	LKW1	May	LKW	5	0.000470019
982	Balanomorpha	SKLKW2May	0.000763762	SK	LKW2	May	LKW	5	
1026	Balanomorpha	SKLKW3May	8.81E-05	SK	LKW3	May	LKW	5	
944	Clionaida	SKLKW1May	0.004700353	SK	LKW1	May	LKW	5	0.005229007
988	Clionaida	SKLKW2May	0.002849421	SK	LKW2	May	LKW	5	
1032	Clionaida	SKLKW3May	0.008137246	SK	LKW3	May	LKW	5	
942	Dictyoceratida	SKLKW1May	0.010252644	SK	LKW1	May	LKW	5	0.006090741
986	Dictyoceratida	SKLKW2May	0.005463839	SK	LKW2	May	LKW	5	
1030	Dictyoceratida	SKLKW3May	0.002555742	SK	LKW3	May	LKW	5	
946	others	SKLKW1May	0.001674501	SK	LKW1	May	LKW	5	0.00249698
990	others	SKLKW2May	0.002614417	SK	LKW2	May	LKW	5	
1034	others	SKLKW3May	0.003202021	SK	LKW3	May	LKW	5	
943	Poecilosclerida	SKLKW1May	0.018507638	SK	LKW1	May	LKW	5	0.030893843
987	Poecilosclerida	SKLKW2May	0.046589507	SK	LKW2	May	LKW	5	
1031	Poecilosclerida	SKLKW3May	0.027584384	SK	LKW3	May	LKW	5	
936	Scleractinia	SKLKW1May	0.575264395	SK	LKW1	May	LKW	5	0.578753006
980	Scleractinia	SKLKW2May	0.582075084	SK	LKW2	May	LKW	5	
1024	Scleractinia	SKLKW3May	0.578919538	SK	LKW3	May	LKW	5	
940	Semaeostomeae	SKLKW1May	0.000146886	SK	LKW1	May	LKW	5	4.8962E-05
984	Semaeostomeae	SKLKW2May	0	SK	LKW2	May	LKW	5	
1028	Semaeostomeae	SKLKW3May	0	SK	LKW3	May	LKW	5	
945	Siphonophorae	SKLKW1May	0	SK	LKW1	May	LKW	5	0
989	Siphonophorae	SKLKW2May	0	SK	LKW2	May	LKW	5	
1033	Siphonophorae	SKLKW3May	0	SK	LKW3	May	LKW	5	
937	Suberitida	SKLKW1May	0.386398355	SK	LKW1	May	LKW	5	0.368369894
981	Suberitida	SKLKW2May	0.347717525	SK	LKW2	May	LKW	5	
1025	Suberitida	SKLKW3May	0.370993802	SK	LKW3	May	LKW	5	
941	Tethyida	SKLKW1May	0.001586369	SK	LKW1	May	LKW	5	0.003838433
985	Tethyida	SKLKW2May	0.009341402	SK	LKW2	May	LKW	5	
1029	Tethyida	SKLKW3May	0.000587527	SK	LKW3	May	LKW	5	
1071	Actiniaria	SKSha1May	8.83E-05	SK	Sha1	May	Sha	5	0.000813054
1115	Actiniaria	SKSha2May	0.001322712	SK	Sha2	May	Sha	5	
1159	Actiniaria	SKSha3May	0.001028112	SK	Sha3	May	Sha	5	
1070	Balanomorpha	SKSha1May	0.000294464	SK	Sha1	May	Sha	5	0.045424997
1114	Balanomorpha	SKSha2May	0.099321008	SK	Sha2	May	Sha	5	
1158	Balanomorpha	SKSha3May	0.036659519	SK	Sha3	May	Sha	5	
1076	Clionaida	SKSha1May	0.00147232	SK	Sha1	May	Sha	5	0.001362607
1120	Clionaida	SKSha2May	0.00179301	SK	Sha2	May	Sha	5	
1164	Clionaida	SKSha3May	0.000822489	SK	Sha3	May	Sha	5	
1074	Dictyoceratida	SKSha1May	0.016607774	SK	Sha1	May	Sha	5	0.013529207
1118	Dictyoceratida	SKSha2May	0.015725581	SK	Sha2	May	Sha	5	
1162	Dictyoceratida	SKSha3May	0.008254267	SK	Sha3	May	Sha	5	
1078	others	SKSha1May	0.000117786	SK	Sha1	May	Sha	5	0.002781956
1122	others	SKSha2May	0.004938126	SK	Sha2	May	Sha	5	
1166	others	SKSha3May	0.003289957	SK	Sha3	May	Sha	5	
1075	Poecilosclerida	SKSha1May	0.015989399	SK	Sha1	May	Sha	5	0.010521012
1119	Poecilosclerida	SKSha2May	0.007877487	SK	Sha2	May	Sha	5	
1163	Poecilosclerida	SKSha3May	0.007696149	SK	Sha3	May	Sha	5	
1068	Scleractinia	SKSha1May	0.606213192	SK	Sha1	May	Sha	5	0.615419699
1112	Scleractinia	SKSha2May	0.585579495	SK	Sha2	May	Sha	5	
1156	Scleractinia	SKSha3May	0.65446641	SK	Sha3	May	Sha	5	
1072	Semaeostomeae	SKSha1May	0.004034158	SK	Sha1	May	Sha	5	0.00292217
1116	Semaeostomeae	SKSha2May	0.004702978	SK	Sha2	May	Sha	5	
1160	Semaeostomeae	SKSha3May	2.94E-05	SK	Sha3	May	Sha	5	
1077	Siphonophorae	SKSha1May	0	SK	Sha1	May	Sha	5	9.79787E-05
1121	Siphonophorae	SKSha2May	0.000293936	SK	Sha2	May	Sha	5	
1165	Siphonophorae	SKSha3May	0	SK	Sha3	May	Sha	5	
1069	Suberitida	SKSha1May	0.354299176	SK	Sha1	May	Sha	5	0.306294067
1113	Suberitida	SKSha2May	0.277269922	SK	Sha2	May	Sha	5	
1157	Suberitida	SKSha3May	0.287313104	SK	Sha3	May	Sha	5	
1073	Tethyida	SKSha1May	0.000883392	SK	Sha1	May	Sha	5	0.000833252
1117	Tethyida	SKSha2May	0.001175744	SK	Sha2	May	Sha	5	
1161	Tethyida	SKSha3May	0.000440619	SK	Sha3	May	Sha	5	
4	Actiniaria	HKBea1Aug	0.006733806	HK	Bea1	Aug	Bea	8	0.014744146
48	Actiniaria	HKBea2Aug	0.036030732	HK	Bea2	Aug	Bea	8	
92	Actiniaria	HKBea3Aug	0.001467901	HK	Bea3	Aug	Bea	8	
3	Balanomorpha	HKBea1Aug	0.008104404	HK	Bea1	Aug	Bea	8	0.009911979
47	Balanomorpha	HKBea2Aug	0.004945395	HK	Bea2	Aug	Bea	8	
91	Balanomorpha	HKBea3Aug	0.016686139	HK	Bea3	Aug	Bea	8	
9	Clionaida	HKBea1Aug	0.021810381	HK	Bea1	Aug	Bea	8	0.030485005
53	Clionaida	HKBea2Aug	0.052868623	HK	Bea2	Aug	Bea	8	
97	Clionaida	HKBea3Aug	0.01677601	HK	Bea3	Aug	Bea	8	
7	Dictyoceratida	HKBea1Aug	0.010070914	HK	Bea1	Aug	Bea	8	0.014673117
51	Dictyoceratida	HKBea2Aug	0.030113921	HK	Bea2	Aug	Bea	8	
95	Dictyoceratida	HKBea3Aug	0.003834517	HK	Bea3	Aug	Bea	8	
11	others	HKBea1Aug	0.00867052	HK	Bea1	Aug	Bea	8	0.004729061
55	others	HKBea2Aug	0.004827647	HK	Bea2	Aug	Bea	8	
99	others	HKBea3Aug	0.000689015	HK	Bea3	Aug	Bea	8	
8	Poecilosclerida	HKBea1Aug	0.00345629	HK	Bea1	Aug	Bea	8	0.004594349
52	Poecilosclerida	HKBea2Aug	0.005563569	HK	Bea2	Aug	Bea	8	
96	Poecilosclerida	HKBea3Aug	0.004763189	HK	Bea3	Aug	Bea	8	
1	Scleractinia	HKBea1Aug	0.526339312	HK	Bea1	Aug	Bea	8	0.503966758
45	Scleractinia	HKBea2Aug	0.415236525	HK	Bea2	Aug	Bea	8	
89	Scleractinia	HKBea3Aug	0.570324436	HK	Bea3	Aug	Bea	8	
5	Semaeostomeae	HKBea1Aug	0.000864072	HK	Bea1	Aug	Bea	8	0.003449015
49	Semaeostomeae	HKBea2Aug	0.004150599	HK	Bea2	Aug	Bea	8	
93	Semaeostomeae	HKBea3Aug	0.005332375	HK	Bea3	Aug	Bea	8	
10	Siphonophorae	HKBea1Aug	0	HK	Bea1	Aug	Bea	8	1.96246E-05
54	Siphonophorae	HKBea2Aug	5.89E-05	HK	Bea2	Aug	Bea	8	
98	Siphonophorae	HKBea3Aug	0	HK	Bea3	Aug	Bea	8	
2	Suberitida	HKBea1Aug	0.413622549	HK	Bea1	Aug	Bea	8	0.412187027
46	Suberitida	HKBea2Aug	0.443201554	HK	Bea2	Aug	Bea	8	
90	Suberitida	HKBea3Aug	0.379736976	HK	Bea3	Aug	Bea	8	
6	Tethyida	HKBea1Aug	0.000327752	HK	Bea1	Aug	Bea	8	0.001239919
50	Tethyida	HKBea2Aug	0.003002561	HK	Bea2	Aug	Bea	8	
94	Tethyida	HKBea3Aug	0.000389443	HK	Bea3	Aug	Bea	8	
136	Actiniaria	HKSta1Aug	0.014191274	HK	Sta1	Aug	Sta	8	0.007160321
180	Actiniaria	HKSta2Aug	0.00555327	HK	Sta2	Aug	Sta	8	
224	Actiniaria	HKSta3Aug	0.001736418	HK	Sta3	Aug	Sta	8	
135	Balanomorpha	HKSta1Aug	0.033965036	HK	Sta1	Aug	Sta	8	0.01589623
179	Balanomorpha	HKSta2Aug	0.01245813	HK	Sta2	Aug	Sta	8	
223	Balanomorpha	HKSta3Aug	0.001265525	HK	Sta3	Aug	Sta	8	
141	Clionaida	HKSta1Aug	0.001263405	HK	Sta1	Aug	Sta	8	0.006699094
185	Clionaida	HKSta2Aug	0.001116531	HK	Sta2	Aug	Sta	8	
229	Clionaida	HKSta3Aug	0.017717347	HK	Sta3	Aug	Sta	8	
139	Dictyoceratida	HKSta1Aug	0.001498457	HK	Sta1	Aug	Sta	8	0.002852143
183	Dictyoceratida	HKSta2Aug	0.003290827	HK	Sta2	Aug	Sta	8	
227	Dictyoceratida	HKSta3Aug	0.003767143	HK	Sta3	Aug	Sta	8	
143	others	HKSta1Aug	0.00232114	HK	Sta1	Aug	Sta	8	0.003126967
187	others	HKSta2Aug	0.002203679	HK	Sta2	Aug	Sta	8	
231	others	HKSta3Aug	0.004856083	HK	Sta3	Aug	Sta	8	
140	Poecilosclerida	HKSta1Aug	0.010577347	HK	Sta1	Aug	Sta	8	0.016486161
184	Poecilosclerida	HKSta2Aug	0.016013398	HK	Sta2	Aug	Sta	8	
228	Poecilosclerida	HKSta3Aug	0.022867738	HK	Sta3	Aug	Sta	8	
133	Scleractinia	HKSta1Aug	0.706919348	HK	Sta1	Aug	Sta	8	0.669115188
177	Scleractinia	HKSta2Aug	0.698536757	HK	Sta2	Aug	Sta	8	
221	Scleractinia	HKSta3Aug	0.601889458	HK	Sta3	Aug	Sta	8	
137	Semaeostomeae	HKSta1Aug	0.000117526	HK	Sta1	Aug	Sta	8	0.001903127
181	Semaeostomeae	HKSta2Aug	0	HK	Sta2	Aug	Sta	8	
225	Semaeostomeae	HKSta3Aug	0.005591854	HK	Sta3	Aug	Sta	8	
142	Siphonophorae	HKSta1Aug	0	HK	Sta1	Aug	Sta	8	0
186	Siphonophorae	HKSta2Aug	0	HK	Sta2	Aug	Sta	8	
230	Siphonophorae	HKSta3Aug	0	HK	Sta3	Aug	Sta	8	
134	Suberitida	HKSta1Aug	0.226913471	HK	Sta1	Aug	Sta	8	0.27589886
178	Suberitida	HKSta2Aug	0.260562966	HK	Sta2	Aug	Sta	8	
222	Suberitida	HKSta3Aug	0.340220142	HK	Sta3	Aug	Sta	8	
138	Tethyida	HKSta1Aug	0.002232995	HK	Sta1	Aug	Sta	8	0.00086191
182	Tethyida	HKSta2Aug	0.000264441	HK	Sta2	Aug	Sta	8	
226	Tethyida	HKSta3Aug	8.83E-05	HK	Sta3	Aug	Sta	8	
268	Actiniaria	HKSW1Aug	0.013275722	HK	SW1	Aug	SW	8	0.00689673
312	Actiniaria	HKSW2Aug	0.002882523	HK	SW2	Aug	SW	8	
356	Actiniaria	HKSW3Aug	0.004531944	HK	SW3	Aug	SW	8	
267	Balanomorpha	HKSW1Aug	0.021259941	HK	SW1	Aug	SW	8	0.010430986
